longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.233318,-22.978141,-37.1,0.0,0.0,101025,18473400,6,0.00,0
-43.233135,-22.978025,-35.8,8.4,47.7,101025,18473900,7,23.40,79
-43.232952,-22.977949,-34.1,8.5,52.7,101025,18474400,8,22.60,79
-43.232696,-22.977773,-32.8,7.8,55.6,101025,18475000,8,22.60,77
-43.232543,-22.977689,-33.8,6.4,71.9,101025,18475500,8,22.20,77
-43.232372,-22.977640,-33.1,7.1,73.6,101025,18480000,8,22.20,76
-43.232101,-22.977592,-34.8,8.4,87.1,101025,18480600,7,22.20,74
-43.231880,-22.977561,-34.1,7.0,84.7,101025,18481100,7,22.20,73
-43.231765,-22.977540,-34.8,4.3,78.9,101025,18481600,7,22.20,73
-43.231613,-22.977569,-36.1,3.4,89.3,101025,18482200,7,22.20,73
-43.231586,-22.977577,-37.1,0.5,77.4,101025,18482700,7,22.20,73
-43.231597,-22.977514,3.0,1.0,41.0,101025,18483200,8,22.20,72
-43.231582,-22.977527,28.5,0.1,23.7,101025,18483800,8,22.20,71
-43.231586,-22.977502,43.6,0.2,315.4,101025,18484300,7,22.20,70
-43.231540,-22.977506,53.5,3.4,105.8,101025,18484900,7,22.20,69
-43.231365,-22.977521,75.1,6.5,112.6,101025,18485400,8,21.90,69
-43.231277,-22.977506,84.6,1.3,102.7,101025,18485900,8,21.80,69
-43.231204,-22.977478,93.5,1.4,94.3,101025,18490500,8,21.80,69
-43.231040,-22.977445,87.6,7.1,80.6,101025,18491000,8,21.80,68
-43.230796,-22.977342,78.1,5.9,92.2,101025,18491500,8,21.80,68
-43.230701,-22.977294,75.1,2.1,72.4,101025,18492100,8,21.80,67
-43.230560,-22.977310,70.9,7.5,113.5,101025,18492600,8,21.80,67
-43.230281,-22.977539,70.9,14.9,138.7,101025,18493100,7,21.80,66
-43.230007,-22.978080,51.5,23.2,161.9,101025,18493700,7,21.80,67
-43.229816,-22.978445,41.0,16.1,165.3,101025,18494200,7,21.80,67
-43.229732,-22.978733,33.5,9.8,202.7,101025,18494800,7,21.80,67
-43.229957,-22.978914,27.2,17.0,249.0,101025,18495300,7,21.80,68
-43.230323,-22.979087,17.7,17.1,238.6,101025,18495800,8,21.80,68
-43.230331,-22.979293,10.8,10.6,146.9,101025,18500400,8,21.80,68
-43.229946,-22.979366,3.9,17.0,104.3,101025,18500900,7,21.80,67
-43.229637,-22.979337,8.5,9.9,70.5,101025,18501400,7,21.80,67
-43.229476,-22.979375,5.9,3.2,70.1,101025,18502000,8,21.80,66
-43.229412,-22.979377,1.6,0.8,76.2,101025,18502500,8,21.80,67
