longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.204833,-22.963115,510.5,0.0,0.0,240225,18012700,3,0.00,0
-43.204696,-22.963035,510.5,0.6,97.7,240225,18013200,3,33.30,68
-43.204509,-22.962932,510.5,0.1,250.4,240225,18013700,3,31.30,71
-43.204421,-22.962863,510.5,0.3,66.4,240225,18014300,3,31.30,71
-43.204414,-22.962831,510.5,0.8,316.0,240225,18014800,3,31.30,71
-43.204555,-22.962863,510.5,4.1,246.6,240225,18015300,3,31.30,71
-43.204563,-22.962953,510.2,5.8,185.9,240225,18015900,3,31.30,71
-43.204635,-22.963029,510.2,5.2,228.5,240225,18020400,3,31.80,71
-43.204658,-22.963108,509.8,3.5,200.3,240225,18021000,3,31.80,71
-43.204620,-22.963123,509.8,0.6,151.4,240225,18021500,3,31.80,71
-43.204574,-22.963108,509.8,0.6,90.6,240225,18022000,3,31.80,71
-43.204563,-22.963109,509.8,0.5,210.3,240225,18022600,3,31.80,71
-43.204551,-22.963058,509.5,4.2,287.1,240225,18023100,3,32.30,71
-43.204563,-22.963113,509.8,5.1,183.8,240225,18023600,3,32.30,70
-43.204605,-22.963182,510.2,2.3,224.1,240225,18024200,3,32.80,70
-43.204730,-22.963277,510.2,8.1,224.8,240225,18024700,3,32.80,70
-43.204856,-22.963308,510.5,3.9,287.2,240225,18025200,3,32.80,69
-43.204864,-22.963304,510.5,0.9,211.3,240225,18025800,3,32.80,69
-43.204898,-22.963293,510.8,3.9,306.1,240225,18030300,3,32.80,69
-43.204959,-22.963230,511.2,4.2,290.4,240225,18030800,3,32.80,69
-43.205036,-22.963140,511.8,5.7,308.5,240225,18031400,3,32.80,69
-43.205093,-22.963018,512.5,8.4,330.5,240225,18031900,3,32.80,69
-43.205249,-22.962877,513.5,8.2,312.3,240225,18032500,3,32.80,69
-43.205490,-22.962812,514.4,10.7,274.6,240225,18033000,3,32.80,69
-43.205459,-22.962747,504.9,11.9,263.2,240225,18033500,4,32.80,69
-43.205711,-22.962772,503.0,12.5,263.9,240225,18034100,4,32.30,70
-43.205986,-22.962808,501.6,13.2,260.0,240225,18034600,4,32.30,70
-43.206287,-22.962842,500.3,14.0,263.1,240225,18035100,4,32.30,70
-43.206657,-22.962892,498.7,14.5,260.2,240225,18035700,4,32.30,70
-43.206916,-22.962921,498.0,12.9,265.8,240225,18040200,4,32.30,70
-43.207187,-22.962970,497.4,13.9,262.3,240225,18040700,4,32.30,70
-43.207550,-22.963008,497.7,13.3,261.7,240225,18041300,4,32.80,71
-43.207649,-22.962984,495.7,11.0,265.0,240225,18041800,4,32.80,71
-43.207885,-22.963006,496.4,12.7,263.1,240225,18042300,4,32.80,70
-43.208251,-22.963069,497.7,14.5,261.7,240225,18042900,4,32.30,70
-43.208549,-22.963109,500.0,13.5,259.7,240225,18043400,4,31.80,70
-43.208938,-22.963148,503.6,15.1,264.2,240225,18044000,3,31.80,71
-43.209255,-22.963171,506.9,15.7,270.1,240225,18044500,3,31.80,71
-43.209556,-22.963171,511.8,14.8,272.5,240225,18045000,3,31.80,71
-43.209918,-22.963136,517.7,14.8,275.4,240225,18045600,3,31.80,72
-43.210235,-22.963109,523.6,16.4,271.6,240225,18050100,3,31.80,72
-43.210544,-22.963085,529.9,16.2,271.9,240225,18050600,3,31.80,71
-43.210895,-22.963041,537.7,16.6,272.5,240225,18051200,3,31.80,71
-43.211135,-22.962978,544.3,17.2,271.0,240225,18051700,3,31.30,71
-43.211418,-22.962934,551.5,18.0,269.2,240225,18052200,3,31.30,73
-43.211692,-22.962945,560.4,16.6,259.5,240225,18052800,3,31.30,75
-43.211868,-22.963022,568.2,17.7,258.5,240225,18053300,3,31.30,74
-43.212207,-22.963079,578.4,15.9,255.8,240225,18053900,3,31.80,72
-43.212467,-22.963182,587.3,16.1,249.1,240225,18054400,3,31.80,72
-43.212520,-22.963300,597.8,14.6,234.1,240225,18055000,3,31.80,72
-43.212799,-22.963394,608.3,15.9,254.9,240225,18055500,3,31.80,73
