longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.223976,-22.978105,39.4,0.0,0.0,131025,21200181,5,0.00,0
-43.223583,-22.978025,84.6,14.8,90.0,131025,21200700,5,27.10,69
-43.223438,-22.978279,55.8,15.2,157.7,131025,21201200,5,24.80,58
-43.223361,-22.978635,37.7,5.9,170.3,131025,21201800,4,24.80,58
-43.223487,-22.978828,-25.3,9.8,195.4,131025,21202300,5,24.80,58
-43.223625,-22.978900,73.5,16.8,255.1,131025,21202800,5,24.80,58
-43.223972,-22.978944,2.3,4.5,233.5,131025,21203400,5,24.80,58
-43.223987,-22.978927,8.5,0.0,233.5,131025,21203900,5,24.60,58
-43.223983,-22.978927,8.2,0.0,233.5,131025,21204400,5,24.50,57
-43.223983,-22.978927,8.2,0.0,233.5,131025,21205000,5,24.50,57
-43.224071,-22.978931,7.5,8.3,278.6,131025,21205500,5,24.50,57
-43.224311,-22.978799,5.6,15.2,306.0,131025,21210000,5,24.50,57
-43.224472,-22.978570,3.9,5.4,336.3,131025,21210600,5,24.50,57
-43.224472,-22.978534,6.2,0.1,333.7,131025,21211100,5,24.40,57
-43.224479,-22.978528,6.2,0.1,333.7,131025,21211600,5,24.10,57
-43.224491,-22.978477,6.9,0.3,333.7,131025,21212200,5,24.10,57
-43.224487,-22.978382,9.5,1.6,336.0,131025,21212700,5,24.10,57
-43.224514,-22.978380,12.8,0.4,336.0,131025,21213300,5,24.10,57
-43.224517,-22.978376,13.1,0.2,336.0,131025,21213800,5,24.10,57
-43.224521,-22.978380,13.1,0.3,336.0,131025,21214300,5,24.10,57
-43.224525,-22.978385,13.1,0.1,336.0,131025,21214900,5,24.10,57
-43.224529,-22.978384,13.1,0.2,336.0,131025,21215400,5,24.10,57
-43.224525,-22.978378,13.1,0.3,336.0,131025,21215900,5,24.10,57
-43.224517,-22.978374,13.1,0.1,336.0,131025,21220500,5,24.10,58
-43.224517,-22.978374,13.1,0.1,336.0,131025,21221000,5,24.10,58
-43.224514,-22.978376,13.1,0.2,336.0,131025,21221500,5,24.10,59
-43.224510,-22.978378,13.5,0.3,336.0,131025,21222100,5,24.10,59
-43.224510,-22.978384,13.5,0.3,336.0,131025,21222600,5,24.10,60
-43.224510,-22.978387,13.5,0.3,336.0,131025,21223100,5,24.10,61
-43.224514,-22.978397,13.5,0.3,336.0,131025,21223700,5,24.10,61
-43.224514,-22.978403,13.5,0.3,336.0,131025,21224200,5,24.10,62
-43.224510,-22.978410,13.5,0.3,336.0,131025,21224800,5,24.50,62
-43.224514,-22.978412,13.5,0.3,336.0,131025,21225300,5,24.50,62
-43.224548,-22.978338,14.4,3.3,320.2,131025,21225800,5,24.50,63
-43.224643,-22.978029,16.4,16.2,343.9,131025,21230400,5,24.50,63
-43.224761,-22.977634,16.4,19.3,342.5,131025,21230900,5,24.50,63
-43.224887,-22.977252,16.7,18.2,347.1,131025,21231400,5,24.50,63
-43.224945,-22.977018,17.4,4.2,357.6,131025,21232000,5,24.50,63
-43.224945,-22.976997,19.7,0.0,357.6,131025,21232500,5,24.50,63
-43.224945,-22.976997,19.7,0.0,357.6,131025,21233000,5,24.80,63
-43.224945,-22.976997,19.7,0.0,357.6,131025,21233600,5,24.80,63
-43.224945,-22.976997,19.7,0.0,357.6,131025,21234100,5,24.80,63
-43.224945,-22.976997,19.7,0.0,357.6,131025,21234600,5,24.80,63
-43.224945,-22.976976,20.0,2.3,352.7,131025,21235200,5,24.80,63
-43.224971,-22.976760,31.5,13.8,347.9,131025,21235700,5,24.80,63
-43.225017,-22.976459,33.8,9.5,345.4,131025,21240300,5,24.80,63
-43.225009,-22.976411,22.6,0.0,349.5,131025,21240800,5,24.80,63
-43.225009,-22.976406,22.6,0.0,349.5,131025,21241300,5,24.80,62
-43.225009,-22.976406,22.6,0.0,349.5,131025,21241900,5,24.80,62
-43.225009,-22.976406,22.6,0.0,349.5,131025,21242400,5,24.80,62
-43.225009,-22.976404,22.3,0.0,349.5,131025,21242900,5,24.90,62
-43.225082,-22.976272,30.2,7.6,328.4,131025,21243500,5,25.20,62
-43.225200,-22.976026,30.8,15.7,332.9,131025,21244000,5,25.30,62
-43.225372,-22.975677,29.5,19.9,332.1,131025,21244500,5,25.30,62
-43.225631,-22.975229,29.5,20.3,330.2,131025,21245100,5,25.30,61
-43.225833,-22.974815,34.1,23.4,332.6,131025,21245600,5,25.30,60
-43.225994,-22.974391,35.1,19.3,351.8,131025,21250100,5,25.30,60
-43.225803,-22.973926,33.8,20.9,24.4,131025,21250700,5,25.30,60
-43.225555,-22.973648,36.7,15.7,39.5,131025,21251200,5,25.30,60
-43.225460,-22.973594,38.1,4.2,48.7,131025,21251800,5,25.30,60
-43.225456,-22.973617,39.4,0.1,55.9,131025,21252300,5,25.30,60
-43.225452,-22.973623,39.4,0.0,55.9,131025,21252800,5,25.30,60
-43.225456,-22.973621,39.7,0.0,55.9,131025,21253400,5,25.30,60
-43.225444,-22.973621,39.7,0.0,55.9,131025,21253900,5,25.30,59
-43.225440,-22.973617,39.7,0.0,55.9,131025,21254400,5,25.30,59
-43.225444,-22.973617,39.7,0.3,55.9,131025,21255000,5,25.30,59
-43.225444,-22.973609,39.4,0.4,55.9,131025,21255500,5,25.30,59
-43.225444,-22.973611,39.4,0.7,55.9,131025,21260000,5,25.30,59
-43.225444,-22.973619,39.4,0.0,55.9,131025,21260600,5,25.30,58
-43.225444,-22.973619,39.4,0.0,55.9,131025,21261100,5,25.30,58
-43.225444,-22.973617,39.4,0.4,55.9,131025,21261600,5,25.30,58
