longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.191265,-22.938638,-74.8,0.0,0.0,170225,17280900,4,0.00,0
-43.191226,-22.938577,-62.7,1.0,210.2,170225,17281400,4,29.30,68
-43.191555,-22.938766,-281.8,2.5,229.3,170225,17281900,4,25.80,48
-43.191593,-22.938798,-365.5,1.5,57.5,170225,17282500,4,25.80,48
-43.191486,-22.938678,-261.5,4.3,51.5,170225,17283000,4,25.80,48
-43.190887,-22.938270,216.2,0.9,44.3,170225,17283500,4,25.80,48
-43.190845,-22.938270,203.7,1.0,59.3,170225,17284100,4,25.80,48
-43.190853,-22.938289,171.6,1.0,63.6,170225,17284600,4,25.80,48
-43.190868,-22.938291,142.4,1.0,61.3,170225,17285100,4,25.80,48
-43.190845,-22.938318,95.5,1.6,70.0,170225,17285700,4,25.80,49
-43.190830,-22.938346,92.2,1.6,78.1,170225,17290200,4,25.80,49
-43.190776,-22.938371,107.3,1.2,93.9,170225,17290800,4,25.80,49
-43.190753,-22.938379,95.8,1.3,79.2,170225,17291300,4,25.80,48
-43.190837,-22.938419,90.2,0.3,84.6,170225,17291800,4,25.80,48
-43.190879,-22.938386,88.3,2.6,342.4,170225,17292400,4,25.80,48
-43.190906,-22.938325,87.6,2.4,345.2,170225,17292900,4,25.80,47
-43.190921,-22.938283,82.3,1.7,1.2,170225,17293400,4,25.80,47
-43.190933,-22.938272,80.4,1.1,20.6,170225,17294000,4,25.80,47
-43.190998,-22.938270,79.7,1.1,316.6,170225,17294500,4,25.80,47
-43.191085,-22.938285,79.7,2.4,273.4,170225,17295000,4,25.30,47
-43.191242,-22.938331,80.4,3.4,266.0,170225,17295600,4,25.30,48
-43.191329,-22.938360,82.0,5.3,263.3,170225,17300100,4,25.30,48
-43.191558,-22.938404,83.7,14.8,259.3,170225,17300600,4,25.80,48
-43.191925,-22.938480,84.6,11.7,258.0,170225,17301200,4,25.80,48
-43.192119,-22.938486,82.0,8.6,257.0,170225,17301700,4,25.80,48
-43.192440,-22.938533,84.3,13.3,257.0,170225,17302300,4,25.80,48
-43.192817,-22.938581,85.3,18.6,260.5,170225,17302800,4,25.80,47
-43.193275,-22.938638,88.3,20.6,258.1,170225,17303300,4,26.20,47
-43.193878,-22.938613,87.6,20.8,271.9,170225,17303900,4,26.20,47
-43.194274,-22.938604,88.9,17.3,267.7,170225,17304400,4,26.20,47
-43.194488,-22.938543,94.5,12.8,287.7,170225,17304900,4,26.20,47
-43.194881,-22.938356,99.4,18.9,295.5,170225,17305500,4,26.20,47
-43.195262,-22.938198,104.0,17.9,290.1,170225,17310000,4,26.20,46
-43.195632,-22.938154,106.0,16.7,262.6,170225,17310500,4,26.70,46
-43.195934,-22.938306,104.7,9.9,246.0,170225,17311100,4,26.70,46
-43.196018,-22.938379,109.6,5.0,244.1,170225,17311600,4,26.70,47
-43.196056,-22.938413,112.2,1.9,243.5,170225,17312100,4,27.10,47
-43.196121,-22.938510,110.9,4.0,207.5,170225,17312700,4,27.10,46
-43.196277,-22.938684,110.6,11.8,211.1,170225,17313200,4,27.10,46
-43.196235,-22.939031,107.9,15.6,182.6,170225,17313800,4,27.10,46
-43.196289,-22.939439,108.9,22.1,189.1,170225,17314300,4,27.10,46
-43.196319,-22.939842,105.6,16.0,191.2,170225,17314800,4,27.60,45
-43.196792,-22.940223,106.3,20.2,230.1,170225,17315400,4,27.60,45
-43.197200,-22.940519,109.6,22.1,234.4,170225,17315900,4,27.60,45
-43.197566,-22.940517,110.6,16.1,276.4,170225,17320400,4,27.60,44
-43.197929,-22.940502,115.2,8.7,277.5,170225,17321000,4,27.60,44
-43.198150,-22.940450,123.4,9.7,271.5,170225,17321500,4,27.60,44
-43.198436,-22.940380,128.6,18.2,286.5,170225,17322000,4,27.60,44
-43.198936,-22.940193,127.3,17.6,284.1,170225,17322600,4,27.60,44
-43.199176,-22.940082,129.6,10.8,277.7,170225,17323100,4,28.00,43
-43.199371,-22.940082,130.9,8.3,270.6,170225,17323600,4,28.00,43
-43.199634,-22.940204,147.0,10.4,265.4,170225,17324200,4,28.50,43
-43.200057,-22.940168,153.9,19.3,284.6,170225,17324700,4,28.50,43
-43.200572,-22.940048,156.8,19.1,282.1,170225,17325300,4,28.90,43
-43.201038,-22.939956,158.1,21.1,281.9,170225,17325800,4,28.90,43
-43.201511,-22.939897,159.1,21.2,272.3,170225,17330300,5,28.90,43
-43.202011,-22.939798,158.5,19.4,289.7,170225,17330900,5,29.30,43
-43.202175,-22.939418,165.0,19.8,341.2,170225,17331400,5,29.30,43
-43.202213,-22.939010,163.7,20.1,354.0,170225,17331900,4,29.30,43
-43.202346,-22.938562,165.4,18.9,325.0,170225,17332500,5,29.80,42
-43.202743,-22.938446,179.8,21.2,274.7,170225,17333000,5,29.80,42
-43.203163,-22.938562,187.0,17.7,257.8,170225,17333500,5,29.80,42
-43.203334,-22.938985,191.3,16.1,180.6,170225,17334100,5,29.80,41
-43.202922,-22.939331,190.9,26.3,126.4,170225,17334600,5,29.80,41
-43.202598,-22.939764,193.6,26.0,158.4,170225,17335100,5,29.80,41
-43.202430,-22.940471,197.2,29.5,169.8,170225,17335700,5,29.60,41
-43.202327,-22.941085,199.1,30.8,171.0,170225,17340200,5,29.30,40
-43.202224,-22.941699,200.8,30.8,171.1,170225,17340800,1,29.30,40
-43.204650,-22.958919,83.0,30.8,171.1,170225,17361100,4,29.30,40
-43.204479,-22.959609,103.0,32.1,169.3,170225,17361600,4,29.30,40
-43.204380,-22.960229,84.0,29.4,172.9,170225,17362100,5,27.10,42
-43.204288,-22.960893,79.1,26.8,174.0,170225,17362700,5,27.10,42
-43.204208,-22.961448,69.2,27.5,177.2,170225,17363200,5,27.60,42
-43.204421,-22.962135,49.5,30.6,206.0,170225,17363800,5,27.60,42
-43.204849,-22.962574,36.7,29.7,240.6,170225,17364300,5,27.60,42
-43.205535,-22.962680,31.2,33.1,264.9,170225,17364800,5,27.60,42
-43.206428,-22.962741,32.2,33.8,264.0,170225,17365400,5,28.00,41
-43.207126,-22.962810,31.2,31.9,262.5,170225,17365900,5,28.00,41
-43.207756,-22.962905,17.7,29.3,263.7,170225,17370400,6,28.00,41
-43.208499,-22.963016,6.2,28.1,262.8,170225,17371000,6,28.50,41
-43.209125,-22.963041,-2.3,29.6,275.0,170225,17371500,6,28.50,41
-43.209770,-22.962882,-5.6,30.4,284.8,170225,17372000,6,28.50,41
