longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.243732,-22.932683,61.4,0.0,0.0,190225,13373100,7,0.00,0
-43.243728,-22.932672,106.0,0.1,134.2,190225,13373600,8,32.30,72
-43.243595,-22.932662,110.6,7.5,87.5,190225,13374200,7,37.40,45
-43.243309,-22.932493,115.5,14.9,61.7,190225,13374700,7,37.40,45
-43.243030,-22.932357,116.1,11.2,57.6,190225,13375200,8,36.90,45
-43.242889,-22.932224,106.0,3.0,19.2,190225,13375800,8,36.90,45
-43.242908,-22.932197,103.0,1.2,19.2,190225,13380300,8,36.90,45
-43.242916,-22.932197,103.0,0.0,19.2,190225,13380800,8,36.90,45
-43.242916,-22.932197,103.0,0.0,19.2,190225,13381400,8,36.90,45
-43.242919,-22.932205,103.3,0.5,19.2,190225,13381900,8,36.30,45
-43.242916,-22.932207,103.7,0.4,19.2,190225,13382400,8,36.30,45
-43.242912,-22.932207,103.7,0.2,19.2,190225,13383000,8,36.30,45
-43.242908,-22.932209,103.7,0.0,19.2,190225,13383500,8,36.30,45
-43.242912,-22.932205,103.7,0.2,19.2,190225,13384000,8,36.30,45
-43.242916,-22.932203,104.0,0.4,19.2,190225,13384600,8,36.30,45
-43.242919,-22.932201,104.0,0.1,19.2,190225,13385100,8,36.90,45
-43.242919,-22.932201,104.0,0.0,19.2,190225,13385700,8,37.40,45
-43.242919,-22.932199,104.0,0.2,19.2,190225,13390200,8,38.00,44
-43.242919,-22.932199,104.0,0.2,19.2,190225,13390700,8,38.00,44
-43.242919,-22.932199,104.0,0.0,19.2,190225,13391300,8,38.50,44
-43.242820,-22.932126,100.4,10.5,43.4,190225,13391800,8,39.00,43
-43.242637,-22.932157,95.1,13.9,144.7,190225,13392300,8,39.50,43
-43.242439,-22.932392,95.1,9.4,132.6,190225,13392900,8,39.50,43
-43.242336,-22.932487,95.8,5.3,133.7,190225,13393400,8,40.10,42
-43.242290,-22.932506,96.5,1.0,118.4,190225,13393900,8,40.10,41
-43.242267,-22.932516,97.8,0.0,123.8,190225,13394500,8,40.10,41
-43.242198,-22.932571,96.5,3.9,128.0,190225,13395000,8,39.50,42
-43.242111,-22.932741,94.8,10.1,133.1,190225,13395500,8,39.50,42
-43.241855,-22.933013,92.8,16.4,136.8,190225,13400100,8,39.50,41
-43.241638,-22.933164,88.6,7.6,99.5,190225,13400600,8,39.00,41
-43.241447,-22.933065,84.3,11.4,44.9,190225,13401200,8,39.00,42
-43.241291,-22.932907,81.4,6.9,42.6,190225,13401700,8,38.50,42
-43.241268,-22.932844,76.4,0.1,16.8,190225,13402200,8,38.50,42
-43.241283,-22.932836,73.5,0.0,16.8,190225,13402800,8,38.00,42
-43.241283,-22.932836,73.5,0.0,16.8,190225,13403300,8,38.00,42
-43.241283,-22.932836,73.5,0.0,16.8,190225,13403800,8,37.50,43
-43.241283,-22.932836,73.5,0.0,16.8,190225,13404400,8,37.40,43
-43.241283,-22.932836,73.5,0.0,16.8,190225,13404900,8,37.40,43
-43.241283,-22.932834,73.5,0.0,16.8,190225,13405400,8,37.40,44
-43.241283,-22.932834,73.5,0.0,16.8,190225,13410000,8,37.40,44
-43.241168,-22.932664,55.1,16.2,44.1,190225,13410500,8,37.40,44
-43.240776,-22.932321,45.9,22.2,65.8,190225,13411100,8,37.40,44
-43.240398,-22.932170,48.9,15.8,65.6,190225,13411600,8,37.40,44
-43.239967,-22.932025,48.6,19.3,67.9,190225,13412200,8,37.40,44
-43.239562,-22.931848,45.6,19.5,62.5,190225,13412700,8,37.40,44
-43.239200,-22.931669,45.6,14.6,64.2,190225,13413200,7,37.40,44
-43.238910,-22.931528,44.9,12.6,64.3,190225,13413800,8,37.40,44
-43.238624,-22.931390,43.6,16.2,62.2,190225,13414300,8,37.40,44
-43.238285,-22.931177,42.0,18.7,55.2,190225,13414800,8,37.40,44
-43.237926,-22.930835,34.8,17.9,40.5,190225,13415400,8,37.40,44
-43.237689,-22.930541,35.4,10.6,41.6,190225,13415900,7,37.40,44
-43.237659,-22.930467,30.5,1.6,314.5,190225,13420400,8,37.40,44
-43.237655,-22.930459,31.8,0.0,314.5,190225,13421000,8,37.40,44
-43.237655,-22.930459,31.8,0.0,314.5,190225,13421500,7,37.40,44
-43.237655,-22.930459,31.8,0.0,314.5,190225,13422100,7,37.40,44
-43.237655,-22.930459,31.8,0.0,314.5,190225,13422600,8,37.40,44
-43.237518,-22.930364,27.6,9.5,47.0,190225,13423200,8,37.40,44
-43.237323,-22.930162,27.2,17.0,40.0,190225,13423700,8,37.40,44
-43.237133,-22.929859,26.9,18.2,32.1,190225,13424200,8,37.40,44
-43.236915,-22.929449,32.5,16.5,31.3,190225,13424800,8,37.70,44
-43.236812,-22.929222,31.5,10.7,29.8,190225,13425300,8,38.00,42
-43.236732,-22.929025,30.5,12.9,25.0,190225,13425800,8,38.00,42
-43.236629,-22.928697,23.0,10.3,27.3,190225,13430400,8,37.40,43
-43.236564,-22.928550,22.6,6.0,26.3,190225,13430900,8,37.40,43
-43.236530,-22.928510,21.3,0.0,41.9,190225,13431400,8,37.40,44
-43.236534,-22.928510,19.7,0.0,41.9,190225,13432000,8,37.40,44
-43.236534,-22.928510,19.7,0.0,41.9,190225,13432500,8,37.40,44
-43.236488,-22.928409,18.7,12.7,32.2,190225,13433000,8,37.40,44
-43.236263,-22.928085,17.4,13.5,37.6,190225,13433600,8,36.90,43
-43.236038,-22.928064,14.1,13.2,114.7,190225,13434200,7,36.90,43
-43.235733,-22.928300,23.6,16.9,134.1,190225,13434700,7,36.90,43
-43.235408,-22.928529,27.6,19.4,129.6,190225,13435200,8,36.90,43
-43.234996,-22.928766,32.2,20.5,101.8,190225,13435800,8,36.90,43
-43.234558,-22.928848,34.4,19.6,100.5,190225,13440300,8,36.30,43
-43.234165,-22.928905,36.7,15.8,100.0,190225,13440800,8,36.30,43
-43.233974,-22.928958,40.0,0.1,98.8,190225,13441400,7,36.30,43
-43.233959,-22.928968,39.7,0.1,98.8,190225,13441900,7,36.30,43
-43.233943,-22.929073,41.7,6.6,181.9,190225,13442400,7,36.30,43
-43.234058,-22.929666,45.3,24.8,190.8,190225,13443000,7,35.60,43
-43.234153,-22.930229,51.2,25.5,187.9,190225,13443500,7,35.60,43
-43.234268,-22.930847,59.4,23.0,188.2,190225,13444100,8,35.60,43
-43.234241,-22.931188,65.6,11.5,150.8,190225,13444600,8,35.60,42
-43.233982,-22.931325,66.9,12.0,107.4,190225,13445200,8,35.20,42
-43.233673,-22.931056,64.6,17.1,49.6,190225,13445700,8,35.20,42
-43.233249,-22.930702,58.4,19.1,53.6,190225,13450200,8,35.20,42
-43.232788,-22.930309,54.8,21.1,49.3,190225,13450800,8,34.80,43
-43.232433,-22.929964,57.1,22.3,46.2,190225,13451300,8,34.70,42
-43.232059,-22.929685,53.5,18.6,52.7,190225,13451800,8,34.70,42
-43.231842,-22.929531,51.2,0.1,50.7,190225,13452400,7,34.70,42
-43.231842,-22.929517,50.5,0.0,50.7,190225,13452900,7,34.20,42
-43.231842,-22.929515,50.2,0.0,50.7,190225,13453400,7,34.20,42
-43.231594,-22.929302,47.2,20.0,50.4,190225,13454000,8,34.20,42
-43.231166,-22.928966,45.3,25.8,47.0,190225,13454500,7,34.20,42
-43.230674,-22.928524,41.7,26.1,46.0,190225,13455100,7,34.20,42
-43.230278,-22.928159,40.0,24.1,47.0,190225,13455600,8,34.20,42
-43.229862,-22.927869,40.4,15.2,50.7,190225,13460200,7,33.80,42
-43.229671,-22.927696,42.7,13.0,53.4,190225,13460700,9,33.80,42
-43.229496,-22.927610,44.9,2.7,54.5,190225,13461200,9,33.80,41
-43.229408,-22.927595,50.5,8.4,104.4,190225,13461800,7,33.80,41
-43.229255,-22.927680,56.8,6.7,126.4,190225,13462300,9,33.80,41
-43.229167,-22.927745,64.3,4.0,123.6,190225,13462800,8,33.80,41
-43.229003,-22.927825,72.2,8.5,126.5,190225,13463400,8,33.80,41
-43.228813,-22.928052,78.1,16.0,132.3,190225,13463900,7,33.80,41
-43.228538,-22.928258,84.3,12.7,126.4,190225,13464400,8,33.80,41
-43.228248,-22.928194,86.0,5.8,44.3,190225,13465000,8,33.80,41
-43.228153,-22.928091,85.6,7.5,50.8,190225,13465500,8,33.80,41
-43.228057,-22.927957,85.6,6.6,31.1,190225,13470000,8,33.30,41
-43.227947,-22.927783,86.3,9.0,40.9,190225,13470600,8,33.30,41
-43.227745,-22.927587,86.3,11.6,43.8,190225,13471200,8,33.30,41
-43.227592,-22.927408,86.6,11.3,38.7,190225,13471700,8,33.30,41
-43.227405,-22.927158,85.6,17.0,35.4,190225,13472200,8,33.30,41
-43.226989,-22.926679,84.3,27.3,41.0,190225,13472800,8,33.30,41
-43.226547,-22.926174,82.0,32.4,40.9,190225,13473300,8,32.80,42
-43.226016,-22.925632,81.7,36.6,40.9,190225,13473800,8,32.80,42
-43.225418,-22.925157,79.1,29.7,72.2,190225,13474400,7,32.80,42
