longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.233028,-22.978656,525.3,0.0,0.0,170225,19340900,5,0.00,0
-43.233112,-22.978609,262.1,4.6,299.2,170225,19341400,5,31.20,66
-43.233161,-22.978580,235.2,2.5,348.4,170225,19341900,5,33.90,55
-43.233242,-22.978479,57.7,0.9,343.8,170225,19342500,6,34.20,55
-43.233310,-22.978439,141.1,3.6,315.1,170225,19343000,6,34.20,55
-43.233310,-22.978418,97.8,1.3,308.2,170225,19343600,6,34.20,55
-43.233329,-22.978395,90.9,1.0,329.1,170225,19344100,6,34.20,55
-43.233352,-22.978376,84.0,0.9,307.5,170225,19344600,6,34.70,56
-43.233390,-22.978349,75.8,0.8,324.1,170225,19345200,6,34.70,56
-43.233390,-22.978305,72.5,1.8,24.9,170225,19345700,6,34.70,56
-43.233348,-22.978254,69.6,2.7,42.5,170225,19350200,6,34.70,55
-43.233306,-22.978208,66.3,2.2,46.7,170225,19350800,6,34.70,54
-43.233280,-22.978145,64.0,2.1,37.3,170225,19351300,6,35.10,53
-43.233276,-22.978075,60.4,1.9,25.5,170225,19351800,6,35.20,53
-43.233261,-22.977998,56.1,1.7,23.9,170225,19352400,6,35.20,53
-43.233264,-22.977937,50.9,1.5,14.5,170225,19352900,6,35.20,53
-43.233219,-22.977882,46.6,2.1,31.7,170225,19353400,6,35.20,52
-43.233142,-22.977800,42.7,2.3,38.1,170225,19354000,6,35.20,52
-43.233089,-22.977741,37.7,2.2,47.3,170225,19354500,6,35.20,52
-43.233055,-22.977710,41.0,1.0,62.4,170225,19355100,6,35.20,52
-43.233016,-22.977684,40.4,0.7,51.2,170225,19355600,6,35.20,52
-43.232929,-22.977659,51.8,1.0,64.8,170225,19360100,6,35.60,53
-43.232910,-22.977664,60.7,0.0,65.1,170225,19360700,6,35.60,53
-43.232910,-22.977664,59.4,0.1,243.3,170225,19361200,6,35.60,53
-43.232913,-22.977670,58.7,0.4,214.4,170225,19361700,6,35.60,52
-43.232921,-22.977672,58.7,0.2,233.9,170225,19362300,6,35.60,52
-43.232921,-22.977674,58.7,0.2,214.0,170225,19362800,6,35.60,52
-43.232936,-22.977676,61.0,0.9,252.6,170225,19363300,6,35.60,52
-43.232940,-22.977684,69.9,0.3,237.8,170225,19363900,6,35.60,52
-43.232944,-22.977684,70.2,0.2,319.5,170225,19364400,6,35.60,52
-43.232944,-22.977685,70.2,0.2,144.5,170225,19364900,6,35.60,52
-43.232948,-22.977705,70.9,0.7,216.1,170225,19365500,6,35.60,51
-43.232967,-22.977724,73.2,0.6,239.0,170225,19370000,6,35.60,51
-43.232967,-22.977727,75.1,0.1,212.6,170225,19370600,6,36.30,51
-43.232967,-22.977727,75.1,0.1,223.8,170225,19371100,6,36.30,51
-43.232975,-22.977731,75.1,0.6,240.8,170225,19371600,6,36.30,51
-43.232986,-22.977737,75.5,0.3,324.8,170225,19372200,6,36.30,51
-43.232990,-22.977733,75.5,0.2,273.7,170225,19372700,6,36.30,51
-43.232994,-22.977735,75.8,0.2,210.5,170225,19373200,6,36.30,50
-43.232997,-22.977735,75.8,0.3,312.9,170225,19373800,6,36.30,50
-43.232997,-22.977733,75.8,0.0,135.9,170225,19374300,6,36.30,50
-43.232997,-22.977733,76.1,0.2,81.6,170225,19374800,6,36.30,50
-43.232990,-22.977729,76.4,0.4,114.7,170225,19375400,6,36.30,50
-43.232986,-22.977733,76.4,0.2,95.2,170225,19375900,6,36.30,50
-43.232986,-22.977737,76.4,0.1,206.9,170225,19380400,6,36.30,50
-43.232986,-22.977735,76.8,0.2,340.2,170225,19381000,6,36.30,50
-43.232986,-22.977729,76.8,0.3,350.7,170225,19381500,6,36.30,50
-43.232990,-22.977724,76.8,0.2,304.3,170225,19382100,6,36.30,50
-43.232986,-22.977724,76.8,0.3,73.0,170225,19382600,6,36.30,50
-43.232986,-22.977724,77.1,0.3,327.7,170225,19383100,6,36.30,50
-43.232986,-22.977722,77.1,0.2,129.5,170225,19383700,6,36.30,50
-43.232990,-22.977724,77.4,0.1,209.0,170225,19384200,6,36.30,50
