longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.093048,-22.295631,2217.8,0.0,0.0,130425,20462200,4,0.00,0
-43.093063,-22.295549,2191.3,3.3,350.0,130425,20462700,4,26.70,70
-43.093086,-22.295522,2211.6,6.0,339.5,130425,20463200,4,25.80,59
-43.093101,-22.295276,2186.4,12.1,358.8,130425,20463800,4,25.80,58
-43.093116,-22.294973,2125.7,17.8,353.5,130425,20464300,4,25.30,58
-43.093109,-22.294609,2043.0,19.8,359.8,130425,20464900,4,25.30,57
-43.093074,-22.294261,1919.3,17.7,2.8,130425,20465400,4,25.30,57
-43.093074,-22.293901,1787.4,17.5,0.9,130425,20465900,4,25.30,56
-43.092971,-22.293672,1768.4,11.5,18.2,130425,20470500,5,24.80,56
-43.092746,-22.293369,1840.2,16.1,36.7,130425,20471000,5,24.80,55
-43.092559,-22.293100,1823.2,15.6,27.5,130425,20471500,5,24.80,55
-43.092403,-22.292774,1802.8,12.7,20.6,130425,20472100,5,24.50,55
-43.092281,-22.292516,1786.4,14.5,32.7,130425,20472600,5,24.50,55
-43.092041,-22.292289,1773.0,13.5,54.4,130425,20473100,6,24.50,54
-43.091785,-22.292087,1754.9,9.7,61.0,130425,20473700,5,24.50,54
-43.091640,-22.292009,1740.2,8.2,66.4,130425,20474200,6,24.50,55
-43.091545,-22.291902,1725.7,6.5,26.1,130425,20474700,5,24.10,55
-43.091495,-22.291738,1708.0,7.6,21.1,130425,20475300,5,24.10,55
-43.091423,-22.291555,1693.9,9.4,19.1,130425,20475800,5,24.10,55
-43.091464,-22.291330,1676.8,7.8,328.6,130425,20480400,5,24.10,55
-43.091590,-22.291139,1663.1,10.8,331.6,130425,20480900,5,24.10,55
-43.091674,-22.290979,1649.3,7.7,331.8,130425,20481400,5,23.80,55
-43.091709,-22.290889,1632.9,2.9,355.3,130425,20482000,6,23.80,55
-43.091693,-22.290838,1621.4,2.3,24.1,130425,20482500,6,23.80,56
-43.091651,-22.290739,1609.9,10.2,38.9,130425,20483000,6,23.80,56
