longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.231216,-22.977388,142.4,0.0,0.0,200225,21383829,5,0.00,0
-43.231292,-22.977279,181.8,0.4,25.0,200225,21384300,6,33.30,70
-43.230892,-22.977037,-141.7,1.3,241.9,200225,21384900,6,32.80,71
-43.231208,-22.977350,140.1,2.4,262.5,200225,21385500,7,32.80,71
-43.231178,-22.977304,67.9,1.9,192.0,200225,21390000,8,32.80,71
-43.231128,-22.977367,124.0,0.9,199.7,200225,21390500,7,32.80,71
-43.231178,-22.977392,112.5,0.5,104.9,200225,21391100,8,32.80,71
-43.231185,-22.977424,105.3,0.5,195.9,200225,21391600,8,32.80,71
-43.231201,-22.977428,104.0,0.3,283.0,200225,21392100,8,32.30,71
-43.231082,-22.977382,93.8,1.8,65.8,200225,21392700,9,32.30,71
-43.231002,-22.977319,91.5,2.5,52.8,200225,21393200,9,32.30,71
-43.230941,-22.977275,93.2,2.1,73.1,200225,21393700,9,32.00,71
-43.230873,-22.977245,89.9,1.7,57.5,200225,21394300,8,31.80,71
-43.230823,-22.977142,96.5,2.6,37.3,200225,21394800,7,31.80,71
-43.230789,-22.977033,107.9,3.1,30.4,200225,21395400,6,31.80,71
-43.230728,-22.976980,103.3,2.4,20.2,200225,21395900,7,31.80,71
-43.230724,-22.976959,101.0,1.4,327.8,200225,21400500,7,31.80,71
-43.230663,-22.976970,110.6,0.6,340.9,200225,21401000,8,31.30,72
-43.230613,-22.976985,119.1,0.6,34.4,200225,21401500,8,31.30,73
-43.230602,-22.976974,119.8,0.3,70.9,200225,21402100,9,31.30,73
-43.230598,-22.976972,119.8,0.2,203.4,200225,21402600,9,31.30,73
-43.230598,-22.976974,125.0,0.2,211.0,200225,21403100,8,31.30,73
-43.230606,-22.976980,125.0,0.3,273.7,200225,21403700,8,31.30,73
-43.230609,-22.976984,125.0,0.3,220.9,200225,21404200,8,31.30,73
-43.230628,-22.976970,124.0,0.2,301.6,200225,21404800,8,31.30,73
-43.230636,-22.976974,124.0,0.4,272.3,200225,21405300,7,31.30,73
-43.230648,-22.976974,124.3,0.6,263.3,200225,21405800,8,31.30,74
-43.230670,-22.976963,131.9,2.3,171.0,200225,21410400,8,31.30,74
-43.230697,-22.976943,139.8,1.3,212.9,200225,21410900,7,31.30,74
-43.230682,-22.977037,148.6,1.9,157.5,200225,21411500,8,31.30,74
-43.230625,-22.977041,153.2,2.3,86.2,200225,21412000,8,31.30,74
-43.230510,-22.977060,159.1,5.3,112.2,200225,21412500,9,31.30,74
-43.230358,-22.977075,165.0,4.4,63.8,200225,21413100,9,31.30,74
-43.230285,-22.977024,170.3,2.5,70.4,200225,21413600,9,30.80,74
-43.230239,-22.976972,169.6,3.2,31.9,200225,21414100,9,30.80,74
-43.230125,-22.976892,168.6,5.9,51.7,200225,21414700,9,30.80,74
-43.230010,-22.976879,163.1,5.6,104.6,200225,21415200,9,30.80,74
-43.229892,-22.976827,154.5,7.0,47.9,200225,21415700,9,30.80,74
-43.229747,-22.976747,152.6,7.2,45.4,200225,21420300,8,30.80,74
-43.229621,-22.976657,137.1,5.7,52.9,200225,21420800,9,30.80,75
-43.229499,-22.976625,130.2,3.4,77.9,200225,21421300,9,30.80,75
-43.229400,-22.976593,129.3,3.0,53.8,200225,21421900,9,30.80,75
-43.229324,-22.976526,123.7,2.4,36.7,200225,21422500,9,30.30,75
-43.229263,-22.976520,120.7,5.6,95.3,200225,21423000,9,30.80,75
-43.229171,-22.976469,118.8,2.6,34.0,200225,21423500,9,30.80,75
-43.229095,-22.976404,111.9,0.1,181.6,200225,21424100,9,30.80,75
-43.229087,-22.976408,112.5,0.5,69.1,200225,21424600,9,30.80,75
-43.228984,-22.976354,115.2,4.7,38.0,200225,21425100,9,30.80,75
-43.228866,-22.976284,114.2,3.5,52.0,200225,21425700,9,30.80,74
-43.228767,-22.976232,114.5,2.5,59.2,200225,21430200,8,30.80,75
-43.228683,-22.976184,116.1,3.7,45.1,200225,21430700,8,30.80,75
-43.228576,-22.976108,114.8,3.3,62.9,200225,21431300,9,30.80,74
-43.228481,-22.976055,115.8,4.7,61.6,200225,21431800,9,31.30,74
-43.228431,-22.975994,117.1,3.2,357.5,200225,21432300,9,31.30,73
-43.228385,-22.975906,117.1,2.3,39.2,200225,21432900,9,31.30,73
-43.228332,-22.975868,112.2,1.4,86.1,200225,21433500,9,31.30,73
-43.228263,-22.975824,109.6,3.5,53.3,200225,21434000,9,31.30,71
-43.228191,-22.975727,106.6,4.1,47.4,200225,21434500,9,31.30,71
-43.228096,-22.975685,111.2,5.6,48.2,200225,21435100,9,30.80,72
-43.228050,-22.975627,108.9,3.9,59.8,200225,21435600,9,30.80,73
-43.227958,-22.975641,96.5,4.4,47.3,200225,21440100,9,30.80,74
-43.227878,-22.975599,84.6,4.6,49.4,200225,21440700,9,30.80,74
-43.227802,-22.975564,83.7,4.2,67.2,200225,21441200,9,30.80,74
-43.227741,-22.975551,92.2,2.7,83.8,200225,21441800,9,30.80,73
-43.227668,-22.975564,96.8,2.1,109.6,200225,21442300,9,30.80,73
-43.227558,-22.975519,103.0,3.6,69.3,200225,21442800,9,30.80,74
-43.227489,-22.975456,110.6,2.8,47.4,200225,21443400,9,30.80,74
-43.227416,-22.975391,111.9,3.4,77.4,200225,21443900,8,30.80,74
-43.227359,-22.975345,118.4,2.8,67.9,200225,21444500,9,30.80,73
-43.227321,-22.975307,122.0,2.0,76.0,200225,21445000,9,30.80,73
-43.227283,-22.975288,130.2,1.9,36.1,200225,21445500,9,30.80,73
-43.227226,-22.975263,139.4,3.1,94.8,200225,21450100,9,30.80,73
-43.227176,-22.975217,148.3,3.5,49.2,200225,21450600,10,31.00,74
-43.227119,-22.975215,160.8,2.9,83.4,200225,21451100,10,31.30,74
-43.227062,-22.975185,174.5,2.9,69.1,200225,21451700,10,31.30,74
-43.226993,-22.975131,176.2,2.4,59.7,200225,21452200,10,31.30,74
-43.226932,-22.975086,175.2,3.5,72.7,200225,21452700,10,31.30,74
-43.226875,-22.975036,186.4,2.6,13.1,200225,21453300,10,31.30,74
-43.226829,-22.975013,193.6,2.7,55.3,200225,21453800,10,31.30,74
-43.226814,-22.975004,198.5,0.9,14.3,200225,21454300,10,31.30,74
-43.226802,-22.974966,198.5,1.2,6.3,200225,21454900,10,31.30,74
-43.226795,-22.974945,188.6,0.1,77.7,200225,21455400,10,31.30,74
-43.226799,-22.974937,181.4,0.2,322.9,200225,21460000,10,31.30,73
-43.226715,-22.974954,69.6,0.2,48.1,200225,21460500,10,31.30,73
-43.226730,-22.974937,67.3,0.3,318.2,200225,21461000,10,31.30,73
-43.226734,-22.974927,71.5,0.1,213.8,200225,21461600,10,31.30,73
-43.226726,-22.974941,71.9,0.1,32.5,200225,21462100,9,31.30,74
-43.226726,-22.974937,71.9,0.2,96.6,200225,21462600,10,31.30,74
-43.226718,-22.974939,71.9,0.2,102.6,200225,21463200,10,31.30,74
-43.226726,-22.974939,71.5,0.3,18.1,200225,21463700,10,31.30,74
-43.226722,-22.974933,71.5,0.5,109.9,200225,21464200,10,31.30,74
-43.226688,-22.974897,66.3,1.4,17.7,200225,21464800,10,31.30,74
-43.226673,-22.974897,57.7,2.1,97.1,200225,21465300,10,31.30,74
-43.226634,-22.974895,53.5,2.3,88.0,200225,21465900,10,31.80,74
-43.226600,-22.974887,51.8,2.1,102.7,200225,21470400,9,31.30,73
-43.226585,-22.974817,47.9,2.7,5.2,200225,21471000,9,31.30,73
-43.226501,-22.974733,44.0,5.6,40.2,200225,21471500,9,31.30,73
-43.226436,-22.974657,37.4,3.4,30.4,200225,21472000,10,31.30,73
-43.226387,-22.974578,35.1,1.6,24.4,200225,21472600,8,31.30,73
-43.226356,-22.974527,36.1,2.2,41.0,200225,21473100,8,31.80,73
-43.226318,-22.974452,38.1,2.8,18.1,200225,21473600,9,31.80,73
-43.226306,-22.974327,42.7,6.7,24.8,200225,21474200,9,31.80,73
-43.226238,-22.974189,45.9,7.3,23.3,200225,21474700,9,31.80,73
-43.226177,-22.974040,50.2,7.7,18.0,200225,21475200,9,31.80,73
-43.226081,-22.973907,49.2,6.1,74.3,200225,21475800,9,31.30,73
-43.225990,-22.973814,45.9,6.1,42.1,200225,21480300,9,31.30,74
-43.225898,-22.973718,40.0,5.9,51.2,200225,21480800,9,31.30,74
-43.225837,-22.973640,29.5,2.9,42.6,200225,21481400,9,30.80,74
-43.225795,-22.973564,24.9,5.1,51.0,200225,21481900,9,30.80,75
-43.225688,-22.973434,20.3,6.2,43.5,200225,21482500,9,30.80,75
-43.225605,-22.973333,15.4,5.8,37.2,200225,21483000,9,30.80,75
-43.225498,-22.973253,17.7,6.3,42.6,200225,21483500,8,30.50,75
-43.225349,-22.973142,10.2,6.8,62.4,200225,21484100,8,30.20,75
-43.225246,-22.973016,7.9,7.0,22.0,200225,21484600,8,30.80,75
-43.225143,-22.972930,4.3,5.6,91.0,200225,21485100,8,30.80,75
-43.224998,-22.972871,11.2,6.9,59.3,200225,21485700,8,30.80,75
-43.224891,-22.972795,13.1,5.2,47.1,200225,21490200,9,30.80,75
-43.224800,-22.972730,14.4,7.0,57.1,200225,21490700,8,30.80,75
-43.224643,-22.972587,10.5,8.8,43.6,200225,21491300,8,30.60,75
-43.224529,-22.972496,6.2,7.1,62.7,200225,21491800,8,30.20,75
