longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.306.842,-22.862.493,133.5,1.1,177.3,150425,10175500,9,24.50,87
-43.306.842,-22.862.546,133.2,1.3,179.1,150425,10180000,9,24.50,87
-43.306.838,-22.862.606,132.2,1.3,197.7,150425,10180500,9,24.50,88
-43.306.835,-22.862.686,127.3,1.7,201.7,150425,10181100,9,24.80,87
-43.306.819,-22.862.722,125.7,1.0,149.6,150425,10181600,9,24.80,87
-43.306.812,-22.862.768,125.3,1.3,168.6,150425,10182200,9,24.50,87
-43.306.800,-22.862.802,123.7,1.2,204.2,150425,10182700,9,24.50,87
-43.306.785,-22.862.848,123.7,1.4,161.6,150425,10183300,9,24.50,87
-43.306.774,-22.862.888,124.3,1.4,152.2,150425,10183800,9,24.50,87
-43.306.755,-22.862.920,124.3,1.2,157.7,150425,10184300,9,24.50,87
-43.306.755,-22.862.962,125.3,0.9,198.4,150425,10184900,9,24.50,87
-43.306.739,-22.863.002,125.3,1.2,176.5,150425,10185400,9,24.50,87
-43.306.735,-22.863.039,124.7,1.5,175.4,150425,10185900,9,24.50,88
-43.306.701,-22.863.096,123.7,1.8,155.8,150425,10190500,9,24.50,88
-43.306.674,-22.863.143,123.0,2.1,155.7,150425,10191000,9,24.50,88
-43.306.667,-22.863.183,124.0,1.1,181.3,150425,10191500,9,24.50,88
-43.306.655,-22.863.224,124.3,1.2,159.4,150425,10192100,9,24.80,88
-43.306.640,-22.863.250,124.7,1.1,158.2,150425,10192600,9,24.80,88
-43.306.617,-22.863.300,124.7,1.7,156.1,150425,10193200,9,24.80,88
-43.306.594,-22.863.330,123.7,0.2,152.8,150425,10193700,9,24.80,88
-43.306.587,-22.863.349,122.7,0.2,239.9,150425,10194300,8,24.80,88
-43.306.587,-22.863.351,122.7,0.3,151.5,150425,10194800,9,24.80,88
-43.306.587,-22.863.357,122.7,0.2,146.2,150425,10195300,9,24.80,88
-43.306.583,-22.863.355,122.7,0.3,57.5,150425,10195900,8,24.80,88
-43.306.579,-22.863.353,122.7,0.2,61.5,150425,10200400,9,24.80,88
-43.306.579,-22.863.353,122.7,0.2,89.8,150425,10200900,9,24.80,88
-43.306.571,-22.863.355,122.7,0.3,90.8,150425,10201500,9,24.80,88
-43.306.564,-22.863.355,122.7,0.4,90.6,150425,10202000,9,24.80,88
-43.306.556,-22.863.351,122.7,0.1,170.5,150425,10202500,9,24.80,88
-43.306.552,-22.863.368,121.7,0.3,148.4,150425,10203100,9,24.50,87
-43.306.552,-22.863.389,122.7,0.1,348.9,150425,10203600,8,24.50,87
-43.306.549,-22.863.399,124.0,0.3,212.0,150425,10204100,9,24.50,87
-43.306.522,-22.863.397,127.0,0.2,51.0,150425,10204700,9,24.50,87
-43.306.518,-22.863.397,127.3,0.1,340.5,150425,10205200,9,24.50,87
-43.306.518,-22.863.399,126.6,0.2,253.7,150425,10205800,9,24.50,87
-43.306.522,-22.863.403,126.6,0.8,167.2,150425,10210300,9,24.50,87
-43.306.522,-22.863.426,126.3,0.7,163.5,150425,10210800,9,24.50,87
-43.306.518,-22.863.443,126.6,0.3,167.1,150425,10211400,9,24.50,88
-43.306.510,-22.863.447,126.3,0.4,48.1,150425,10211900,8,24.50,88
-43.306.488,-22.863.460,125.3,0.3,42.4,150425,10212400,9,24.50,88
-43.306.484,-22.863.456,125.0,0.2,265.9,150425,10213000,9,24.50,88
-43.306.491,-22.863.458,125.0,0.3,252.5,150425,10213500,9,24.50,88
-43.306.491,-22.863.462,125.0,0.7,174.8,150425,10214000,9,24.50,88
-43.306.499,-22.863.475,125.7,0.3,230.3,150425,10214600,9,24.50,88
-43.306.503,-22.863.479,125.7,0.4,238.2,150425,10215100,9,24.50,89
-43.306.514,-22.863.485,125.7,0.4,234.4,150425,10215700,9,24.50,88
-43.306.522,-22.863.489,125.7,0.6,258.3,150425,10220200,7,24.50,85
-43.306.541,-22.863.492,125.7,0.7,249.2,150425,10220800,7,24.50,84
-43.306.552,-22.863.502,126.0,0.7,243.4,150425,10221300,8,24.50,83
-43.306.484,-22.863.634,126.0,4.2,177.6,150425,10221800,8,24.50,81
-43.306.381,-22.863.897,126.0,7.4,171.9,150425,10222400,7,24.50,80
-43.306.308,-22.864.242,126.6,10.6,171.6,150425,10222900,7,24.50,80
-43.306.163,-22.864.549,127.0,12.1,165.5,150425,10223400,7,24.50,79
-43.306.037,-22.864.866,126.6,12.2,160.9,150425,10224000,6,24.50,79
-43.305.915,-22.865.125,126.6,12.6,159.4,150425,10224500,6,24.50,78
-43.305.770,-22.865.402,127.0,13.1,157.4,150425,10225000,6,24.50,78
-43.305.507,-22.865.684,127.0,13.2,150.6,150425,10225600,5,24.50,77
-43.305.274,-22.865.921,127.3,13.5,147.7,150425,10230100,5,24.50,77
-43.304.969,-22.866.245,127.6,14.2,145.6,150425,10230700,4,24.50,76
-43.304.626,-22.866.525,127.6,15.1,141.8,150425,10231200,4,24.50,74
-43.304.176,-22.867.158,127.6,16.9,142.7,150425,10231800,4,24.50,73
-43.304.103,-22.867.252,127.6,17.8,143.6,150425,10232300,4,24.50,73
