longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.292472,-22.862947,79.7,0.0,0.0,140425,23463703,4,0.00,0
-43.292465,-22.862905,71.2,1.1,351.4,140425,23464203,7,28.00,80
-43.292419,-22.863056,95.1,0.6,180.1,140425,23464800,7,28.00,80
-43.292465,-22.862892,14.1,0.3,42.5,140425,23465300,5,28.00,79
-43.292415,-22.862947,20.7,1.7,176.2,140425,23465900,5,28.00,80
-43.292350,-22.863002,139.4,1.3,165.5,140425,23470400,5,28.00,80
-43.292362,-22.862981,96.5,0.4,345.0,140425,23470900,6,28.00,82
-43.292369,-22.862974,88.6,0.3,298.5,140425,23471500,6,28.50,84
-43.292369,-22.862981,86.6,0.4,226.1,140425,23472000,6,28.50,83
-43.292373,-22.862987,85.6,0.1,134.3,140425,23472500,6,28.50,83
-43.292373,-22.862987,85.0,0.1,258.5,140425,23473100,7,28.50,83
-43.292369,-22.862989,84.6,0.2,183.8,140425,23473600,6,28.50,82
-43.292369,-22.862993,84.6,0.3,187.1,140425,23474100,6,28.50,81
-43.292373,-22.862997,84.6,0.3,207.4,140425,23474700,7,28.50,80
-43.292369,-22.863002,84.6,0.3,141.9,140425,23475200,6,28.50,80
-43.292373,-22.863002,84.6,0.3,287.7,140425,23475700,6,28.50,80
-43.292388,-22.862993,84.6,0.7,345.7,140425,23480300,7,28.50,80
-43.292415,-22.862968,85.0,0.9,330.0,140425,23480800,6,28.50,80
-43.292453,-22.862934,85.3,1.0,324.0,140425,23481400,7,28.50,80
-43.292476,-22.862901,85.3,1.1,344.3,140425,23481900,7,28.50,80
-43.292465,-22.862918,86.0,0.7,3.3,140425,23482400,7,28.50,80
-43.292472,-22.862913,86.3,0.6,320.6,140425,23483000,7,28.50,80
-43.292484,-22.862907,86.3,0.1,56.6,140425,23483500,7,28.50,79
-43.292484,-22.862909,86.3,0.1,179.1,140425,23484000,7,28.50,79
-43.292484,-22.862918,86.3,0.6,185.9,140425,23484600,7,28.50,79
-43.292484,-22.862926,86.6,0.4,194.1,140425,23485100,7,28.50,79
-43.292488,-22.862928,86.6,0.2,206.7,140425,23485600,7,28.50,79
-43.292480,-22.862936,86.6,0.9,139.0,140425,23490200,7,28.50,79
-43.292430,-22.862957,86.6,1.5,117.5,140425,23490700,7,28.50,78
-43.292346,-22.862953,85.6,0.9,117.4,140425,23491300,7,28.50,78
-43.292339,-22.862951,85.3,0.4,70.6,140425,23491800,7,28.50,78
-43.292335,-22.862951,85.3,0.1,172.6,140425,23492400,7,28.50,78
-43.292301,-22.862964,85.6,1.9,104.3,140425,23492900,7,28.50,78
-43.292263,-22.862947,84.6,1.2,73.0,140425,23493400,8,28.50,78
-43.292232,-22.862949,86.0,0.4,29.0,140425,23494000,8,28.50,78
-43.292232,-22.863000,86.0,2.2,168.0,140425,23494500,7,28.50,78
-43.292182,-22.863054,86.0,2.0,110.0,140425,23495000,8,28.50,78
-43.292163,-22.863178,91.9,1.9,174.4,140425,23495600,8,28.50,78
-43.292148,-22.863292,103.0,3.0,193.5,140425,23500100,8,28.50,79
-43.292163,-22.863351,105.6,2.7,163.2,140425,23500600,7,28.50,79
-43.292171,-22.863403,112.5,0.9,166.5,140425,23501200,8,28.00,78
-43.292171,-22.863449,118.1,2.2,179.3,140425,23501700,7,28.00,78
-43.292175,-22.863500,123.0,2.6,170.3,140425,23502300,8,28.00,78
-43.292167,-22.863559,124.7,2.7,165.1,140425,23502800,8,27.60,78
-43.292144,-22.863620,122.7,2.4,165.1,140425,23503400,8,27.60,79
-43.292137,-22.863660,117.8,2.2,183.5,140425,23503900,8,27.10,79
-43.292148,-22.863716,115.2,2.3,188.1,140425,23504400,7,27.10,79
-43.292144,-22.863796,115.8,2.7,169.6,140425,23505000,7,27.10,80
-43.292137,-22.863864,116.1,2.7,170.3,140425,23505500,8,26.70,80
-43.292121,-22.863925,116.5,2.5,172.8,140425,23510000,8,26.70,80
-43.292106,-22.864000,115.5,2.5,185.8,140425,23510600,8,26.20,81
-43.292091,-22.864067,117.8,3.0,167.3,140425,23511100,7,26.20,81
-43.292079,-22.864126,122.4,3.3,151.6,140425,23511600,8,26.20,81
-43.292060,-22.864194,122.0,3.1,179.9,140425,23512200,8,26.20,81
-43.292053,-22.864259,121.7,2.7,181.2,140425,23512700,8,25.80,82
-43.292041,-22.864337,125.0,2.9,162.3,140425,23513300,8,25.80,82
-43.292026,-22.864400,128.3,2.7,161.4,140425,23513800,8,25.80,83
-43.292022,-22.864471,130.9,3.0,180.9,140425,23514400,8,25.80,83
-43.292022,-22.864536,132.2,2.9,175.3,140425,23514900,8,25.80,84
-43.292007,-22.864603,132.5,2.8,181.0,140425,23515400,8,25.30,84
-43.291999,-22.864677,133.5,2.8,199.3,140425,23520000,8,25.30,84
-43.292011,-22.864744,133.5,3.0,169.7,140425,23520500,8,25.30,84
-43.291999,-22.864809,135.2,2.9,168.9,140425,23521000,7,25.30,85
-43.291965,-22.864894,138.8,2.7,177.6,140425,23521600,8,25.30,85
-43.291946,-22.864953,140.7,1.8,154.2,140425,23522100,8,25.30,85
-43.291931,-22.865026,143.4,3.0,173.2,140425,23522700,8,25.30,85
-43.291908,-22.865087,148.0,2.7,176.1,140425,23523200,8,25.30,85
-43.291893,-22.865148,151.2,3.1,169.1,140425,23523700,8,25.30,85
-43.291885,-22.865226,152.6,2.6,176.1,140425,23524300,8,25.30,85
-43.291873,-22.865285,155.2,2.7,166.2,140425,23524800,8,25.30,85
-43.291854,-22.865345,153.9,1.3,141.2,140425,23525400,8,25.30,85
-43.291828,-22.865400,153.5,2.4,156.1,140425,23525900,8,25.30,85
-43.291851,-22.865446,151.9,1.8,200.5,140425,23530400,8,25.30,86
-43.291900,-22.865476,148.0,1.3,250.5,140425,23531000,8,25.30,86
-43.291957,-22.865484,146.3,2.0,290.2,140425,23531500,8,25.30,86
-43.291984,-22.865493,144.7,1.2,290.0,140425,23532000,8,25.30,86
-43.292007,-22.865510,142.4,0.0,327.3,140425,23532600,8,25.30,86
-43.292015,-22.865516,140.4,0.0,101.1,140425,23533100,7,25.30,86
-43.292022,-22.865524,135.2,0.0,63.3,140425,23533700,7,25.30,86
-43.292026,-22.865524,132.2,0.0,173.0,140425,23534200,8,25.30,86
-43.292030,-22.865524,129.3,0.0,314.0,140425,23534700,7,25.30,86
-43.292034,-22.865518,126.3,0.0,23.2,140425,23535300,7,25.30,86
-43.292034,-22.865516,124.0,0.1,283.3,140425,23535800,8,25.30,86
-43.292030,-22.865524,121.4,0.0,17.4,140425,23540400,8,25.30,86
-43.292034,-22.865524,119.4,0.2,300.6,140425,23540900,9,25.30,86
-43.292041,-22.865524,117.5,0.0,9.5,140425,23541400,9,25.30,86
-43.292045,-22.865524,116.1,0.1,168.2,140425,23542000,8,25.30,86
-43.292045,-22.865524,115.5,0.0,327.8,140425,23542500,9,25.30,86
-43.292053,-22.865526,113.2,0.0,345.9,140425,23543000,9,25.30,86
-43.292060,-22.865524,111.2,0.0,151.1,140425,23543600,9,25.40,87
-43.292068,-22.865522,109.3,0.2,89.0,140425,23544100,9,25.80,87
-43.292068,-22.865516,107.9,0.3,356.2,140425,23544600,9,25.80,87
-43.292079,-22.865518,105.6,0.6,306.0,140425,23545200,9,25.80,87
-43.292140,-22.865509,106.0,3.6,275.7,140425,23545700,9,25.80,86
-43.292205,-22.865474,107.3,3.0,293.3,140425,23550300,9,25.80,86
-43.292411,-22.865404,107.0,12.2,286.0,140425,23550800,9,25.80,85
-43.292778,-22.865304,111.9,17.5,286.8,140425,23551400,9,25.80,85
-43.293186,-22.865173,118.1,21.0,285.9,140425,23551900,9,25.80,85
-43.293697,-22.865104,119.8,23.7,271.9,140425,23552400,9,25.80,84
-43.294219,-22.865159,119.1,6.9,249.2,140425,23553000,9,25.30,84
-43.294235,-22.865184,117.8,0.0,217.8,140425,23553500,8,25.30,83
-43.294258,-22.865194,118.4,0.3,217.8,140425,23554000,9,25.30,83
-43.294506,-22.865341,119.8,14.3,244.1,140425,23554600,8,25.30,83
-43.294860,-22.865478,120.1,19.0,252.8,140425,23555100,9,25.30,83
-43.295303,-22.865547,119.8,20.8,264.4,140425,23555600,9,25.30,83
-43.295822,-22.865514,121.1,12.6,277.2,140425,23560200,9,25.30,83
-43.295894,-22.865489,120.1,0.1,291.5,140425,23560700,9,25.30,83
-43.295925,-22.865482,120.7,0.4,291.5,140425,23561300,9,25.30,83
-43.296051,-22.865478,123.0,8.2,276.2,140425,23561800,9,25.30,83
-43.296333,-22.865453,128.9,12.4,278.5,140425,23562400,9,25.30,83
-43.296691,-22.865411,131.9,16.7,279.7,140425,23562900,9,25.30,83
-43.297130,-22.865388,135.5,19.5,272.2,140425,23563400,9,25.30,83
-43.297756,-22.865423,137.5,24.5,264.7,140425,23564000,8,25.30,83
-43.298336,-22.865503,140.7,26.8,263.3,140425,23564500,8,25.30,83
-43.298866,-22.865562,144.0,20.3,263.9,140425,23565000,8,25.30,83
-43.299259,-22.865604,145.3,10.6,261.2,140425,23565600,8,25.30,82
-43.299346,-22.865581,147.6,0.0,267.2,140425,23570100,8,25.30,82
-43.299350,-22.865573,148.0,0.1,267.2,140425,23570700,8,25.30,82
-43.299453,-22.865568,149.3,7.0,270.7,140425,23571200,8,25.30,82
-43.299648,-22.865589,151.9,10.8,260.6,140425,23571700,8,25.30,81
-43.299949,-22.865606,154.2,12.9,260.3,140425,23572300,8,25.30,81
-43.300285,-22.865642,158.1,16.7,263.2,140425,23572800,8,25.30,81
-43.300773,-22.865709,160.8,18.2,261.5,140425,23573400,8,25.30,81
-43.301204,-22.865774,160.1,20.6,262.8,140425,23573900,8,25.30,81
-43.301651,-22.865827,157.2,15.4,262.3,140425,23574400,9,25.30,81
-43.301876,-22.865898,163.1,8.0,246.6,140425,23575000,9,25.30,81
-43.301929,-22.866130,166.0,15.9,175.6,140425,23575500,8,25.30,80
-43.301948,-22.866382,166.0,8.5,203.1,140425,23580000,8,25.30,80
-43.302204,-22.866455,163.4,14.9,285.5,140425,23580600,8,25.30,79
-43.302600,-22.866333,159.8,20.3,287.0,140425,23581100,9,25.30,78
-43.303062,-22.866197,157.5,21.0,286.2,140425,23581600,9,24.90,77
-43.303638,-22.866098,160.8,22.9,277.9,140425,23582200,9,24.80,77
-43.304153,-22.865997,165.7,25.6,287.0,140425,23582700,9,24.80,77
-43.304771,-22.865655,172.6,28.8,305.7,140425,23583300,9,24.80,76
-43.305278,-22.865228,172.2,30.6,314.9,140425,23583800,9,24.80,75
-43.305782,-22.864635,178.5,29.6,327.1,140425,23584400,9,24.80,75
-43.305950,-22.864276,183.4,10.3,334.1,140425,23584900,9,24.50,75
-43.305980,-22.864229,184.7,0.3,333.1,140425,23585400,9,24.50,74
