longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.220249,-22.965606,72.2,0.0,0.0,210225,23044651,4,0.00,0
-43.220310,-22.965557,-69.6,0.6,122.2,210225,23045200,5,25.30,63
-43.220104,-22.965579,-72.8,1.1,49.4,210225,23045700,5,24.10,63
-43.220294,-22.965562,70.9,1.2,234.7,210225,23050200,5,24.10,62
-43.220256,-22.965635,34.4,1.7,240.8,210225,23050800,7,24.10,63
-43.220226,-22.965644,39.4,1.0,298.0,210225,23051300,7,24.20,63
-43.220165,-22.965751,34.8,1.6,12.9,210225,23051800,7,24.40,63
-43.220184,-22.965715,54.8,1.2,4.7,210225,23052400,8,24.50,63
-43.220191,-22.965711,70.5,0.8,359.8,210225,23052900,8,24.50,63
-43.220180,-22.965719,73.8,0.5,23.0,210225,23053500,8,24.50,63
-43.220172,-22.965709,75.8,0.1,100.3,210225,23054000,8,24.50,63
-43.220191,-22.965747,76.4,1.6,216.4,210225,23054500,8,24.50,64
-43.220260,-22.965803,72.8,2.6,227.9,210225,23055100,8,24.50,63
-43.220302,-22.965829,72.5,2.2,233.8,210225,23055600,8,24.50,62
-43.220314,-22.965898,76.1,1.8,214.7,210225,23060100,8,24.50,62
-43.220260,-22.965911,67.6,1.0,154.8,210225,23060700,8,24.50,62
-43.220180,-22.965940,67.9,1.5,122.1,210225,23061200,8,24.50,62
-43.220188,-22.965936,66.9,0.4,131.1,210225,23061700,8,24.50,61
-43.220188,-22.965938,66.6,0.2,34.0,210225,23062300,8,24.50,61
-43.220188,-22.965930,66.6,0.6,325.2,210225,23062800,8,24.50,60
-43.220211,-22.965921,65.0,0.8,290.3,210225,23063300,8,24.50,59
-43.220279,-22.965898,62.0,1.0,285.8,210225,23063900,7,24.50,59
-43.220333,-22.965917,59.1,1.3,250.2,210225,23064400,7,24.50,59
-43.220397,-22.965942,56.4,1.4,231.3,210225,23065000,7,24.50,59
-43.220428,-22.965946,49.9,1.1,224.9,210225,23065500,7,24.50,59
-43.220428,-22.965932,43.0,0.3,176.4,210225,23070000,7,24.50,59
-43.220428,-22.965951,39.4,0.7,165.7,210225,23070600,7,24.50,59
-43.220432,-22.965999,34.8,1.1,174.5,210225,23071100,7,24.50,58
-43.220447,-22.966039,30.8,1.2,188.2,210225,23071600,7,24.50,58
-43.220466,-22.966073,27.9,0.8,195.4,210225,23072200,7,24.50,58
-43.220478,-22.966072,25.6,0.5,202.6,210225,23072700,7,24.50,58
-43.220478,-22.966062,24.0,0.3,221.3,210225,23073200,6,24.50,57
-43.220485,-22.966062,24.0,0.4,322.4,210225,23073800,6,24.50,57
-43.220489,-22.966037,20.7,0.4,358.9,210225,23074300,6,24.50,57
-43.220493,-22.966035,19.4,0.2,207.2,210225,23074900,6,24.50,56
-43.220497,-22.966039,19.4,0.8,226.6,210225,23075400,7,24.50,56
-43.220539,-22.966030,17.4,0.9,239.1,210225,23080000,6,24.50,56
-43.220596,-22.966043,17.4,1.3,240.6,210225,23080500,6,24.50,55
-43.220634,-22.966043,17.7,1.3,247.8,210225,23081000,6,24.50,55
-43.220630,-22.966030,18.4,0.6,267.9,210225,23081600,6,24.10,54
-43.220600,-22.966037,19.4,0.2,146.9,210225,23082100,7,24.10,54
-43.220592,-22.966039,19.4,0.3,114.4,210225,23082600,7,24.10,55
-43.220584,-22.966045,19.4,0.4,123.5,210225,23083200,7,24.10,54
-43.220577,-22.966049,19.4,0.3,78.9,210225,23083700,7,24.10,55
-43.220569,-22.966053,19.4,0.2,135.1,210225,23084300,7,24.10,55
-43.220565,-22.966058,19.4,0.6,156.6,210225,23084800,7,24.10,55
-43.220558,-22.966075,19.4,0.8,168.8,210225,23085300,7,24.10,56
-43.220542,-22.966089,23.6,0.7,165.6,210225,23085900,7,24.10,57
-43.220554,-22.966100,26.9,0.5,178.1,210225,23090400,8,24.50,57
-43.220527,-22.966127,26.2,0.9,158.5,210225,23091000,8,24.50,57
-43.220428,-22.966224,24.6,2.3,127.4,210225,23091500,6,24.50,57
-43.220348,-22.966239,23.3,4.5,116.1,210225,23092000,7,24.50,57
-43.220287,-22.966285,20.7,2.4,112.3,210225,23092600,7,24.50,57
