longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.335594,-23.000976,313.3,0.0,0.0,131025,9292000,6,0.00,0
-43.335403,-23.001039,244.4,16.8,91.5,131025,9292500,7,24.50,85
-43.335384,-23.001096,211.9,2.3,83.1,131025,9293000,7,22.20,72
-43.335376,-23.001083,190.6,0.1,83.1,131025,9293600,6,22.20,72
-43.335372,-23.001073,186.0,0.0,83.1,131025,9294100,6,22.20,72
-43.335384,-23.001079,182.4,0.1,83.1,131025,9294700,7,22.20,72
-43.335067,-23.001005,156.2,14.4,93.6,131025,9295200,7,22.20,72
-43.334533,-23.000904,77.1,24.1,94.7,131025,9295700,7,22.20,71
-43.333763,-23.000944,63.0,31.3,93.6,131025,9300300,7,22.20,71
-43.332996,-23.000978,55.8,34.0,91.0,131025,9300800,7,22.20,71
-43.332241,-23.000980,48.2,28.2,90.9,131025,9301400,7,22.20,71
-43.331630,-23.001010,39.0,28.6,94.3,131025,9301900,7,22.20,71
-43.330986,-23.001062,33.5,30.4,96.6,131025,9302400,7,21.90,71
-43.330188,-23.001169,40.0,29.7,101.9,131025,9303000,8,21.80,71
-43.329524,-23.001319,43.3,32.5,107.4,131025,9303500,9,21.80,71
-43.328704,-23.001598,41.7,33.5,112.5,131025,9304100,9,21.80,71
-43.328037,-23.001863,44.0,32.8,112.1,131025,9304600,9,21.80,71
-43.327388,-23.002103,42.7,32.1,112.4,131025,9305100,9,21.80,71
-43.326698,-23.002367,38.1,25.9,111.8,131025,9305700,10,21.80,71
-43.326255,-23.002527,32.2,19.6,114.2,131025,9310200,9,21.80,71
-43.325862,-23.002668,28.5,18.7,110.8,131025,9310700,9,21.80,71
-43.325286,-23.002908,26.2,28.1,114.8,131025,9311300,8,21.80,71
-43.324722,-23.003156,26.9,27.7,111.9,131025,9311800,8,21.80,70
-43.324241,-23.003337,30.2,20.8,113.3,131025,9312300,9,21.80,70
-43.323780,-23.003540,32.5,21.5,113.5,131025,9312900,9,21.80,70
-43.323276,-23.003765,35.1,29.6,115.3,131025,9313400,9,21.80,70
-43.322658,-23.004022,38.7,32.1,114.4,131025,9313900,9,21.80,70
-43.321838,-23.004390,46.3,36.1,118.0,131025,9314500,9,21.80,70
-43.321105,-23.004709,45.9,37.9,110.1,131025,9315000,9,21.80,70
-43.320194,-23.005027,46.6,35.9,112.9,131025,9315600,10,21.80,70
-43.319492,-23.005289,47.6,32.2,113.1,131025,9320100,10,21.80,70
-43.318878,-23.005517,44.0,30.1,113.7,131025,9320600,10,21.80,70
-43.318161,-23.005817,46.9,29.5,115.0,131025,9321200,10,21.80,70
-43.317718,-23.006029,54.5,17.4,117.4,131025,9321700,10,21.80,70
-43.317348,-23.006196,57.4,22.9,113.3,131025,9322200,10,21.80,70
-43.316783,-23.006361,55.4,26.5,102.7,131025,9322800,9,21.80,70
-43.316150,-23.006500,50.9,33.2,100.9,131025,9323300,10,21.70,70
-43.315387,-23.006584,43.6,36.6,93.9,131025,9323800,10,21.50,70
-43.314426,-23.006645,31.8,36.4,97.3,131025,9324400,10,21.40,70
-43.313652,-23.006748,24.6,35.6,98.3,131025,9324900,10,21.40,70
-43.312900,-23.006816,23.0,32.2,94.9,131025,9325400,10,21.40,70
-43.312023,-23.006921,26.9,35.0,100.3,131025,9330000,10,21.40,70
-43.311237,-23.006958,28.2,38.1,88.7,131025,9330500,10,21.40,70
-43.310199,-23.006967,40.4,37.3,93.0,131025,9331100,10,21.40,70
-43.309398,-23.007003,39.4,34.6,94.3,131025,9331600,10,21.40,70
-43.308380,-23.007099,23.6,38.9,99.6,131025,9332200,10,21.40,70
-43.307548,-23.007205,24.9,37.7,94.7,131025,9332700,10,21.40,69
-43.306652,-23.007266,24.3,42.1,93.6,131025,9333200,10,21.40,69
-43.305595,-23.007326,26.2,38.8,93.9,131025,9333800,10,21.40,69
-43.304763,-23.007431,25.6,39.3,105.4,131025,9334300,9,21.40,69
-43.304023,-23.007812,32.2,38.4,132.7,131025,9334800,10,21.40,69
-43.303421,-23.008598,34.8,40.5,146.1,131025,9335400,10,21.40,69
-43.302978,-23.009250,31.2,37.1,146.9,131025,9335900,10,21.40,69
-43.302509,-23.009914,31.2,40.6,142.6,131025,9340400,10,21.40,69
-43.301746,-23.010631,33.1,42.2,129.5,131025,9341000,10,21.40,69
-43.301025,-23.011150,36.7,41.5,127.7,131025,9341500,10,21.40,69
-43.300117,-23.011781,42.0,44.5,125.5,131025,9342100,10,21.40,69
-43.299259,-23.012338,46.9,48.6,126.6,131025,9342600,10,21.40,69
-43.298347,-23.012865,54.1,49.0,115.6,131025,9343100,10,21.40,69
-43.297161,-23.013204,66.6,46.8,98.3,131025,9343700,10,21.40,69
-43.296142,-23.013200,69.9,46.7,82.8,131025,9344200,10,21.40,69
-43.295101,-23.012992,74.5,50.3,76.3,131025,9344700,10,21.40,69
-43.293800,-23.012676,83.3,50.3,76.5,131025,9345300,11,21.40,69
-43.292739,-23.012325,94.8,51.8,65.1,131025,9345800,11,21.40,69
-43.291736,-23.011878,107.0,51.4,67.4,131025,9350300,11,21.40,69
-43.290496,-23.011407,120.1,51.6,67.8,131025,9350900,11,21.40,69
-43.289474,-23.011009,131.9,51.2,67.1,131025,9351400,9,21.40,69
-43.288463,-23.010597,142.7,50.7,66.6,131025,9351900,3,21.40,69
-43.287403,-23.009958,151.9,42.8,56.0,131025,9352500,8,21.40,69
-43.286739,-23.009355,147.6,44.2,39.8,131025,9353000,8,21.40,69
-43.286014,-23.008554,133.2,41.6,43.3,131025,9353600,9,21.40,69
-43.285224,-23.008098,127.6,42.6,66.3,131025,9354100,9,21.40,69
-43.284324,-23.007736,123.0,45.6,65.5,131025,9354600,9,21.40,69
-43.283378,-23.007192,120.1,39.4,54.5,131025,9355200,10,21.40,69
-43.282691,-23.006748,121.1,38.6,55.8,131025,9355700,10,21.40,69
-43.281967,-23.006294,121.4,39.9,58.5,131025,9360200,10,21.40,69
-43.281013,-23.005920,124.0,40.2,73.5,131025,9360800,10,21.40,69
-43.280166,-23.005672,124.0,41.1,71.0,131025,9361300,10,21.40,69
-43.279354,-23.005359,120.7,42.2,60.1,131025,9361800,10,21.40,69
-43.278438,-23.004734,113.8,42.7,49.2,131025,9362400,9,21.40,68
-43.277778,-23.004213,108.6,34.7,51.4,131025,9362900,9,21.40,68
-43.277336,-23.003879,101.4,22.0,50.7,131025,9363400,10,21.40,68
