longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.187934,-22.934705,98.1,0.0,0.0,120425,13353109,4,0.00,0
-43.187900,-22.934671,113.2,1.6,137.3,120425,13353600,4,26.20,78
-43.187847,-22.934602,181.1,2.5,355.9,120425,13354100,4,24.10,58
-43.187755,-22.934574,119.1,10.1,66.3,120425,13354700,4,24.10,58
-43.187568,-22.934555,87.3,9.2,95.0,120425,13355200,4,24.10,58
-43.187183,-22.934736,70.9,17.1,117.3,120425,13355800,4,24.10,58
-43.186908,-22.934959,12.1,14.2,140.2,120425,13360300,4,24.10,59
-43.186653,-22.935235,-7.2,14.5,138.5,120425,13360900,4,24.10,59
-43.186534,-22.935417,-19.4,6.7,150.3,120425,13361400,4,24.10,59
-43.186302,-22.935384,-32.5,12.4,61.6,120425,13361900,4,23.90,58
-43.185871,-22.935153,-47.2,19.2,61.2,120425,13362500,4,23.80,58
-43.185302,-22.934852,-57.4,26.1,65.4,120425,13363000,4,23.80,58
-43.184829,-22.934623,-71.5,20.5,63.7,120425,13363500,4,23.80,58
-43.184280,-22.934350,-89.9,22.0,63.6,120425,13364100,3,23.80,58
-43.183879,-22.934129,-101.0,23.1,63.9,120425,13364600,4,23.80,58
-43.183307,-22.933904,-118.4,19.8,64.1,120425,13365100,4,23.80,58
-43.183048,-22.933599,-127.6,12.8,12.6,120425,13365700,6,23.80,58
-43.183132,-22.933422,-139.1,7.7,332.5,120425,13370200,6,23.80,58
-43.183357,-22.933385,-145.7,2.8,308.6,120425,13370700,6,23.80,58
-43.183444,-22.933351,-148.3,1.8,308.1,120425,13371300,6,23.80,58
-43.183483,-22.933340,-150.3,4.2,314.0,120425,13371800,5,23.80,58
-43.183609,-22.933259,-147.6,3.6,301.0,120425,13372400,5,23.80,58
-43.183635,-22.933277,-146.7,0.2,244.2,120425,13372900,6,23.80,58
-43.183643,-22.933286,-145.0,0.4,244.2,120425,13373400,6,23.80,58
-43.183654,-22.933288,-145.7,0.5,244.2,120425,13374000,6,23.80,58
-43.183662,-22.933292,-145.7,0.5,244.2,120425,13374500,6,23.80,58
-43.183712,-22.933267,-145.3,2.9,311.0,120425,13375000,7,23.80,58
-43.183734,-22.933231,-146.7,0.9,313.5,120425,13375600,6,23.80,58
-43.183742,-22.933223,-147.3,0.2,313.5,120425,13380100,6,23.80,59
-43.183742,-22.933219,-147.3,0.1,313.5,120425,13380600,6,23.80,59
-43.183788,-22.933235,-148.6,0.4,328.9,120425,13381200,7,23.80,60
-43.183811,-22.933240,-148.3,0.3,328.9,120425,13381700,6,23.80,60
-43.183811,-22.933240,-148.3,0.3,328.9,120425,13382200,7,24.10,63
-43.183811,-22.933235,-148.3,0.1,328.9,120425,13382800,6,24.10,64
-43.183811,-22.933237,-148.3,0.3,328.9,120425,13383300,6,24.10,65
-43.183815,-22.933240,-148.3,0.3,328.9,120425,13383900,7,24.50,65
-43.183818,-22.933246,-148.3,0.3,328.9,120425,13384400,5,24.50,65
-43.183822,-22.933246,-148.3,0.2,328.9,120425,13384900,6,24.50,65
-43.183834,-22.933252,-148.3,0.5,328.9,120425,13385500,7,24.50,65
-43.183841,-22.933254,-148.3,0.2,328.9,120425,13390000,7,24.50,64
-43.183849,-22.933261,-148.3,0.4,328.9,120425,13390500,7,24.80,64
-43.183853,-22.933265,-148.3,0.1,328.9,120425,13391100,7,24.80,64
-43.183853,-22.933267,-148.3,0.2,328.9,120425,13391600,7,24.80,64
-43.183856,-22.933267,-148.3,0.1,328.9,120425,13392100,7,24.80,64
-43.183856,-22.933267,-148.3,0.3,328.9,120425,13392700,7,24.80,64
-43.183864,-22.933271,-148.0,0.4,328.9,120425,13393200,7,24.80,64
-43.183868,-22.933277,-148.0,0.3,328.9,120425,13393700,7,24.90,65
-43.183868,-22.933288,-148.0,0.7,328.9,120425,13394300,7,25.30,65
-43.183887,-22.933307,-147.6,0.6,217.1,120425,13394800,7,25.30,65
-43.183895,-22.933319,-147.3,0.6,217.1,120425,13395400,7,25.30,65
-43.183906,-22.933322,-147.3,0.5,217.1,120425,13395900,7,25.30,65
-43.183917,-22.933322,-147.3,0.3,217.1,120425,13400400,8,25.30,65
-43.183921,-22.933328,-147.3,0.4,217.1,120425,13401000,8,25.30,65
-43.183929,-22.933332,-147.3,0.6,217.1,120425,13401500,8,25.30,65
-43.183956,-22.933349,-147.0,0.9,227.6,120425,13402000,8,25.30,65
-43.183948,-22.933332,-147.0,0.5,268.2,120425,13402600,8,25.80,65
-43.183952,-22.933332,-147.0,0.1,268.2,120425,13403100,7,25.80,65
-43.183952,-22.933332,-147.0,0.0,268.2,120425,13403600,7,25.80,65
-43.183952,-22.933332,-147.0,0.2,268.2,120425,13404200,7,25.80,65
-43.183948,-22.933332,-147.0,0.2,268.2,120425,13404700,7,25.80,65
-43.183948,-22.933332,-147.0,0.1,268.2,120425,13405200,7,25.80,65
-43.183944,-22.933332,-147.3,0.1,268.2,120425,13405800,8,25.80,65
-43.183948,-22.933334,-147.3,0.3,268.2,120425,13410300,7,25.80,65
-43.183952,-22.933338,-147.0,0.1,268.2,120425,13410900,8,25.80,65
-43.183948,-22.933338,-147.0,0.3,268.2,120425,13411400,8,26.20,66
-43.183940,-22.933334,-146.7,0.3,268.2,120425,13412000,7,26.20,66
-43.183940,-22.933330,-146.7,0.3,268.2,120425,13412500,8,26.20,66
-43.183937,-22.933320,-146.3,0.4,268.2,120425,13413000,8,26.20,66
-43.183933,-22.933319,-146.3,0.2,268.2,120425,13413600,8,26.20,66
-43.183929,-22.933317,-146.3,0.3,268.2,120425,13414100,7,26.20,66
-43.183929,-22.933307,-146.3,0.4,268.2,120425,13414600,8,26.20,66
-43.183921,-22.933301,-146.0,0.4,268.2,120425,13415200,8,26.20,66
-43.183921,-22.933301,-146.0,0.1,268.2,120425,13415700,8,26.20,66
-43.183925,-22.933300,-146.0,0.2,268.2,120425,13420200,8,26.20,65
-43.183921,-22.933294,-146.0,0.3,268.2,120425,13420800,8,26.20,65
-43.183860,-22.933267,-139.1,1.2,61.2,120425,13421300,8,26.20,65
-43.183700,-22.933200,-121.7,1.5,56.2,120425,13421900,8,26.60,65
-43.183723,-22.933229,-117.1,0.6,56.6,120425,13422400,8,26.70,65
-43.183746,-22.933240,-116.1,0.1,56.6,120425,13422900,8,26.70,65
-43.183750,-22.933240,-115.8,0.2,56.6,120425,13423500,8,26.70,66
-43.183757,-22.933242,-115.8,0.5,56.6,120425,13424000,8,26.70,66
-43.183765,-22.933248,-116.1,0.6,56.6,120425,13424500,8,26.70,66
-43.183780,-22.933254,-116.1,0.5,56.6,120425,13425100,8,26.70,66
-43.183788,-22.933261,-116.1,0.4,56.6,120425,13425600,8,26.70,65
-43.183792,-22.933267,-116.1,0.3,56.6,120425,13430100,7,26.70,65
-43.183803,-22.933273,-116.1,0.6,56.6,120425,13430700,8,26.70,65
-43.183811,-22.933279,-116.1,0.2,56.6,120425,13431200,8,26.70,65
-43.183811,-22.933280,-115.8,0.3,56.6,120425,13431800,8,26.70,65
-43.183803,-22.933284,-115.8,0.5,56.6,120425,13432300,8,26.70,65
-43.183750,-22.933267,-111.5,0.8,65.2,120425,13432900,8,26.70,64
-43.183704,-22.933267,-104.3,0.9,57.3,120425,13433400,8,26.90,65
-43.183742,-22.933282,-104.3,0.2,53.4,120425,13433900,8,27.10,65
-43.183761,-22.933294,-104.3,0.7,264.6,120425,13434500,8,27.10,65
-43.183815,-22.933332,-104.3,1.0,235.1,120425,13435000,8,27.10,66
-43.183834,-22.933345,-103.0,0.8,248.3,120425,13435500,7,27.10,66
-43.183826,-22.933351,-103.0,0.1,237.1,120425,13440100,8,27.10,66
-43.183815,-22.933341,-103.3,0.3,237.1,120425,13440600,7,27.10,65
-43.183807,-22.933338,-103.0,0.4,237.1,120425,13441100,8,27.10,65
-43.183795,-22.933334,-103.0,0.5,237.1,120425,13441700,8,27.10,65
-43.183792,-22.933332,-103.0,0.4,237.1,120425,13442200,8,27.10,65
-43.183788,-22.933324,-103.0,0.4,237.1,120425,13442700,8,27.10,65
-43.183776,-22.933315,-103.3,0.5,237.1,120425,13443300,8,27.10,65
-43.183769,-22.933313,-103.3,0.3,237.1,120425,13443900,8,27.10,65
-43.183761,-22.933311,-103.0,0.3,237.1,120425,13444400,8,27.10,65
-43.183757,-22.933309,-103.0,0.3,237.1,120425,13444900,8,27.10,65
-43.183746,-22.933305,-103.0,0.4,237.1,120425,13445500,8,27.10,64
-43.183750,-22.933301,-103.0,0.4,237.1,120425,13450000,8,27.10,64
-43.183753,-22.933298,-103.0,0.2,237.1,120425,13450500,8,27.20,64
-43.183757,-22.933294,-103.0,0.3,237.1,120425,13451100,8,27.60,64
-43.183761,-22.933294,-103.0,0.2,237.1,120425,13451600,8,27.60,64
-43.183757,-22.933292,-102.7,0.4,237.1,120425,13452100,8,27.60,64
-43.183753,-22.933288,-102.7,0.1,237.1,120425,13452700,8,27.60,64
-43.183753,-22.933290,-102.7,0.1,237.1,120425,13453200,8,27.60,64
-43.183753,-22.933294,-102.7,0.2,237.1,120425,13453800,8,27.60,64
-43.183753,-22.933296,-102.7,0.2,237.1,120425,13454300,8,27.60,64
-43.183773,-22.933301,-102.7,0.8,246.1,120425,13454900,7,27.60,64
-43.183811,-22.933315,-103.7,0.8,251.7,120425,13455400,8,27.60,64
-43.183826,-22.933336,-105.0,0.4,251.7,120425,13455900,8,27.60,64
-43.183834,-22.933343,-105.0,0.3,251.7,120425,13460500,8,27.60,64
-43.183837,-22.933345,-105.0,0.0,251.7,120425,13461000,7,27.60,64
-43.183841,-22.933345,-105.0,0.2,251.7,120425,13461500,8,27.60,64
-43.183841,-22.933345,-104.7,0.2,251.7,120425,13462100,8,27.60,64
-43.183841,-22.933343,-104.7,0.1,251.7,120425,13462600,8,27.60,64
-43.183841,-22.933345,-104.7,0.2,251.7,120425,13463100,8,27.60,64
-43.183841,-22.933343,-104.7,0.4,251.7,120425,13463700,8,27.60,64
-43.183834,-22.933338,-104.7,0.3,251.7,120425,13464200,8,27.60,64
-43.183830,-22.933332,-104.7,0.3,251.7,120425,13464700,8,27.60,65
-43.183822,-22.933326,-104.7,0.3,251.7,120425,13465300,8,27.60,67
-43.183815,-22.933322,-104.7,0.3,251.7,120425,13465900,8,27.60,68
-43.183811,-22.933320,-104.7,0.1,251.7,120425,13470400,8,28.00,68
-43.183811,-22.933319,-104.7,0.4,251.7,120425,13470900,8,28.00,68
-43.183807,-22.933311,-104.7,0.2,251.7,120425,13471500,8,28.00,68
-43.183803,-22.933307,-104.7,0.5,251.7,120425,13472000,8,28.00,67
-43.183853,-22.933231,-104.0,4.0,331.7,120425,13472500,8,28.00,67
-43.183773,-22.933046,-88.6,5.8,314.5,120425,13473100,8,28.00,67
-43.183841,-22.933032,-73.5,9.9,253.7,120425,13473600,8,28.00,67
-43.184043,-22.933099,-65.9,11.0,241.2,120425,13474100,8,28.00,67
-43.184322,-22.933225,-52.2,16.2,254.8,120425,13474700,6,28.00,68
-43.184600,-22.933132,-42.0,14.7,331.3,120425,13475200,8,28.00,68
-43.184799,-22.932765,-37.1,23.1,335.9,120425,13475700,7,28.00,68
-43.185073,-22.932209,-30.8,26.5,334.2,120425,13480300,7,28.00,68
-43.185340,-22.931709,-26.2,28.0,334.1,120425,13480800,7,28.00,68
-43.185802,-22.931035,-18.0,33.1,323.6,120425,13481400,7,28.00,67
-43.186241,-22.930454,-13.5,35.6,326.6,120425,13481900,8,28.00,66
-43.186702,-22.929906,-9.8,35.2,323.6,120425,13482400,8,28.00,65
-43.187183,-22.929237,-6.6,33.9,326.2,120425,13483000,5,28.00,64
-43.187389,-22.928909,-5.2,33.0,327.5,120425,13483500,5,27.60,65
-43.193962,-22.920238,21.0,33.0,327.5,120425,13493900,7,27.60,64
-43.194313,-22.919572,20.7,36.1,342.3,120425,13494400,8,27.60,63
-43.194484,-22.918844,22.3,35.7,353.7,120425,13494900,8,26.20,59
-43.194408,-22.917934,14.8,36.4,11.4,120425,13495500,8,26.20,59
-43.194244,-22.917261,34.4,31.6,11.3,120425,13500000,8,26.20,58
-43.194118,-22.916664,39.4,28.9,8.3,120425,13500500,8,25.80,58
-43.194137,-22.915946,43.3,29.6,350.2,120425,13501100,8,25.80,58
-43.194339,-22.915325,33.8,33.4,341.0,120425,13501600,8,25.80,58
-43.194583,-22.914680,26.6,35.9,341.0,120425,13502100,8,25.80,58
-43.194900,-22.913839,21.7,37.5,341.0,120425,13502700,8,25.80,58
-43.195167,-22.913141,21.0,36.4,341.0,120425,13503200,8,25.80,58
-43.195507,-22.912294,28.9,36.8,340.8,120425,13503800,8,25.30,58
-43.195774,-22.911590,30.5,35.4,340.3,120425,13504300,8,25.30,58
-43.196044,-22.910799,16.4,33.7,344.4,120425,13504900,9,25.30,58
-43.196159,-22.910255,13.5,23.9,344.9,120425,13505400,9,25.30,58
-43.196319,-22.909841,12.1,24.8,341.6,120425,13505900,8,25.30,58
-43.196475,-22.909179,12.1,27.3,353.1,120425,13510500,9,25.30,58
-43.196533,-22.908647,10.8,25.6,354.3,120425,13511000,9,25.30,58
-43.196506,-22.908193,6.6,21.3,22.9,120425,13511500,9,25.30,58
-43.196037,-22.907932,7.2,22.3,66.4,120425,13512100,9,25.30,58
-43.195537,-22.907764,4.6,23.9,68.7,120425,13512600,9,25.30,58
-43.195060,-22.907615,6.2,22.6,71.6,120425,13513100,9,25.30,58
-43.194580,-22.907514,12.1,15.4,66.9,120425,13513700,9,25.30,58
-43.194435,-22.907451,9.2,0.1,62.8,120425,13514200,9,25.30,58
-43.194442,-22.907461,9.5,0.0,62.8,120425,13514700,9,25.30,59
-43.194446,-22.907464,9.5,0.0,62.8,120425,13515300,9,25.30,59
-43.194446,-22.907470,9.2,0.0,62.8,120425,13515800,9,25.30,59
-43.194446,-22.907470,9.2,0.0,62.8,120425,13520400,9,25.30,59
-43.194446,-22.907470,9.2,0.2,62.8,120425,13520900,9,25.30,59
-43.194446,-22.907474,8.9,0.0,62.8,120425,13521400,9,25.30,59
-43.194450,-22.907474,8.9,0.4,62.8,120425,13522000,9,25.30,58
