longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.227268,-22.978979,218.5,0.0,0.0,91025,16341900,5,0.00,0
-43.227264,-22.979028,208.3,0.3,220.2,91025,16342400,5,24.10,77
-43.227283,-22.979024,211.3,0.1,274.2,91025,16342900,5,22.20,85
-43.227283,-22.979021,213.3,0.3,107.4,91025,16343500,5,22.20,85
-43.227272,-22.979019,209.6,0.4,89.4,91025,16344000,5,22.20,85
-43.227268,-22.979009,209.0,0.5,67.7,91025,16344600,5,22.20,84
-43.227272,-22.979005,208.0,0.3,29.1,91025,16345100,5,22.20,84
-43.227256,-22.979017,206.7,0.3,92.0,91025,16345600,5,22.20,84
-43.227245,-22.979015,204.4,0.5,73.4,91025,16350200,5,22.20,83
-43.227241,-22.979003,202.4,0.5,75.1,91025,16350700,5,22.20,83
-43.227245,-22.978986,201.1,0.3,38.1,91025,16351200,5,22.20,83
-43.227268,-22.978960,200.8,0.4,355.9,91025,16351800,5,22.20,83
-43.227268,-22.978956,199.1,0.3,7.6,91025,16352300,5,22.20,83
-43.227264,-22.978958,196.2,0.2,349.4,91025,16352800,5,22.20,82
-43.227256,-22.979009,194.2,0.6,153.8,91025,16353400,5,22.20,82
-43.227264,-22.979053,193.2,0.9,165.4,91025,16353900,5,22.20,82
-43.227287,-22.979078,193.2,0.8,183.3,91025,16354400,5,22.20,82
-43.227340,-22.979114,193.2,0.8,201.9,91025,16355000,5,22.20,82
-43.227382,-22.979175,193.6,1.4,196.7,91025,16355500,5,22.20,82
-43.227420,-22.979209,193.6,1.2,200.9,91025,16360000,5,22.20,82
-43.227416,-22.979232,192.3,0.9,178.2,91025,16360600,5,22.20,82
-43.227405,-22.979202,191.3,0.2,115.5,91025,16361100,5,22.20,82
-43.227409,-22.979141,191.6,0.6,20.8,91025,16361700,5,22.20,82
-43.227401,-22.979120,191.9,0.6,42.2,91025,16362200,5,22.20,82
-43.228153,-22.978811,77.8,1.2,347.1,91025,16362700,5,21.90,82
-43.228206,-22.978788,77.1,0.8,342.7,91025,16363300,5,21.80,82
-43.228214,-22.978803,79.1,0.5,338.9,91025,16363800,5,21.80,82
-43.228214,-22.978805,79.4,0.4,356.3,91025,16364300,5,21.80,82
-43.228218,-22.978797,79.4,0.3,253.0,91025,16364900,5,21.80,82
-43.228225,-22.978803,79.4,0.5,167.0,91025,16365400,5,21.80,82
-43.228229,-22.978832,75.1,0.6,176.4,91025,16365900,5,21.80,83
-43.228229,-22.978843,75.1,0.3,185.8,91025,16370500,5,21.80,83
-43.228233,-22.978849,75.1,0.4,193.8,91025,16371000,5,21.80,83
-43.228237,-22.978858,74.8,0.4,215.2,91025,16371600,5,21.80,83
-43.228240,-22.978868,74.8,0.4,151.2,91025,16372100,5,21.80,83
-43.228229,-22.978864,74.5,0.8,26.4,91025,16372600,5,21.80,83
-43.228218,-22.978778,65.6,0.4,6.6,91025,16373200,5,21.80,83
-43.228218,-22.978773,65.3,0.1,286.1,91025,16373700,5,21.80,83
-43.228218,-22.978775,65.3,0.3,276.5,91025,16374200,5,21.80,83
-43.228221,-22.978769,65.3,0.5,353.1,91025,16374800,5,21.80,83
-43.228233,-22.978755,63.0,0.6,304.1,91025,16375300,5,21.80,83
-43.228260,-22.978645,12.5,0.6,339.7,91025,16375800,6,21.80,83
-43.228237,-22.978662,17.4,0.5,3.4,91025,16380400,6,21.80,83
-43.228233,-22.978679,14.4,0.0,21.3,91025,16380900,6,21.80,83
-43.228233,-22.978675,14.4,0.1,277.5,91025,16381400,6,21.80,83
-43.228233,-22.978675,14.4,0.3,56.0,91025,16382000,5,21.80,83
-43.228229,-22.978675,14.4,0.1,80.3,91025,16382500,5,21.80,83
-43.228225,-22.978675,14.4,0.1,99.3,91025,16383100,5,21.80,83
-43.228221,-22.978681,14.4,0.4,147.8,91025,16383600,5,21.80,83
-43.228221,-22.978683,14.4,0.2,30.7,91025,16384100,5,21.80,83
-43.228221,-22.978679,14.4,0.1,354.7,91025,16384700,5,21.80,83
-43.228221,-22.978677,14.4,0.1,338.3,91025,16385200,5,21.80,82
-43.228221,-22.978672,14.4,0.5,47.0,91025,16385700,5,21.80,82
-43.228206,-22.978677,17.1,0.3,57.0,91025,16390300,5,21.80,82
-43.228199,-22.978675,17.4,0.1,147.9,91025,16390800,5,21.80,82
-43.228195,-22.978679,17.4,0.4,228.8,91025,16391300,5,21.80,82
-43.228199,-22.978687,17.7,0.4,213.9,91025,16391900,5,21.80,82
-43.228199,-22.978693,17.7,0.1,189.7,91025,16392400,5,21.80,82
-43.228202,-22.978698,17.7,0.3,245.5,91025,16392900,5,21.80,82
-43.228202,-22.978696,17.7,0.2,72.6,91025,16393500,5,21.80,83
-43.228199,-22.978696,17.7,0.1,351.8,91025,16394000,5,21.80,83
-43.228199,-22.978696,18.0,0.3,282.7,91025,16394600,5,21.80,83
-43.228206,-22.978694,18.0,0.3,274.5,91025,16395100,5,21.90,83
-43.228210,-22.978696,18.0,0.1,83.0,91025,16395600,5,22.20,83
-43.228210,-22.978698,18.0,0.0,264.4,91025,16400200,5,22.20,83
-43.228210,-22.978694,18.0,0.3,340.4,91025,16400700,5,22.10,83
-43.228206,-22.978693,18.4,0.3,165.1,91025,16401200,5,21.90,83
-43.228210,-22.978700,18.4,0.4,222.4,91025,16401800,5,21.90,83
-43.228218,-22.978702,18.4,0.1,162.5,91025,16402300,5,21.90,83
-43.228214,-22.978710,18.4,0.5,152.8,91025,16402800,5,21.90,83
-43.228206,-22.978715,18.4,0.2,155.6,91025,16403400,5,21.90,83
-43.228210,-22.978725,18.4,0.4,166.9,91025,16403900,5,22.00,83
-43.228195,-22.978679,19.7,2.6,24.5,91025,16404400,5,22.20,83
-43.228157,-22.978639,19.7,2.0,39.7,91025,16405000,5,22.20,83
-43.228145,-22.978643,20.0,0.6,40.6,91025,16405500,5,22.20,83
-43.228145,-22.978643,20.0,0.1,346.4,91025,16410100,5,22.20,83
-43.228149,-22.978647,20.0,0.3,194.6,91025,16410600,5,22.20,83
-43.228153,-22.978651,20.0,0.2,268.3,91025,16411100,5,22.20,83
-43.228157,-22.978647,20.0,0.3,282.8,91025,16411700,5,22.20,83
-43.228164,-22.978639,19.7,0.5,323.1,91025,16412200,5,22.20,83
-43.228168,-22.978609,19.7,1.1,356.8,91025,16412700,5,22.20,83
-43.228168,-22.978597,19.0,0.6,322.3,91025,16413300,5,22.20,83
-43.228168,-22.978586,19.4,0.5,333.7,91025,16413800,5,22.20,83
-43.228168,-22.978584,19.4,0.3,109.1,91025,16414300,5,22.20,83
-43.228164,-22.978586,19.4,0.2,289.4,91025,16414900,5,22.20,82
-43.228168,-22.978586,19.4,0.1,145.6,91025,16415400,5,22.20,82
-43.228164,-22.978590,19.4,0.4,131.7,91025,16415900,5,22.20,82
-43.228157,-22.978588,19.4,0.5,30.1,91025,16420500,5,22.20,82
-43.228153,-22.978584,19.4,0.4,22.2,91025,16421000,5,22.20,82
-43.228141,-22.978578,19.0,0.8,11.8,91025,16421600,5,22.20,82
-43.228134,-22.978588,18.7,0.2,154.2,91025,16422100,5,22.20,82
-43.228130,-22.978595,19.0,0.6,177.4,91025,16422600,5,22.20,82
-43.228130,-22.978605,19.0,1.0,262.5,91025,16423200,5,22.20,82
-43.228134,-22.978609,18.7,0.9,264.0,91025,16423700,5,22.20,83
-43.228122,-22.978597,18.4,0.5,29.4,91025,16424200,5,22.20,83
-43.228130,-22.978584,19.0,0.5,350.1,91025,16424800,5,22.20,83
-43.228286,-22.978649,19.4,9.0,255.9,91025,16425300,5,22.20,82
-43.228603,-22.978752,21.3,17.7,254.9,91025,16425800,5,22.20,82
-43.229156,-22.978900,25.9,24.4,252.7,91025,16430400,5,22.20,81
-43.229736,-22.979082,35.8,28.8,244.0,91025,16430900,5,22.20,81
-43.230319,-22.979345,49.9,27.6,238.7,91025,16431400,5,22.20,81
-43.230907,-22.979671,61.0,26.0,238.8,91025,16432000,5,22.20,81
-43.231384,-22.979890,70.9,24.0,244.2,91025,16432500,5,22.20,81
-43.231899,-22.980150,81.4,20.5,242.7,91025,16433100,5,22.20,81
-43.232261,-22.980388,89.9,19.5,234.4,91025,16433600,5,22.20,81
